 0.003512, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ, none
53.978533, 0.153        , 0.838        , -0.524       ,        2492.62, 0.560    , -0.112   , -0.448   , -0.398   , -0.708   , 0.583    , 0.132        , 0.480        , -0.867       ,        2520.15, 1.343    , -1.679   , 1.231    , -0.590   , -0.773   , 0.234    , 0.490        , -0.163       , -0.857       ,        2521.85, 0.000    , -0.783   , 1.231    , -0.485   , -0.152   , -0.861   , 0.024        , 0.634        , -0.773       ,        2496.13, 0.895    , -1.679   , -0.224   , -0.602   , -0.771   , -0.206   , 0.964        , -0.253       , -0.086       ,         10.072, 8.015    , 0.229    , -2.229   , 0.965        , -0.242       , 0.096        ,         10.525, -3.282   , -4.061   , -0.366   , scissors
54.011859, 0.164        , 0.826        , -0.540       ,        2493.85, 0.895    , 4.029    , -2.350   , -0.416   , -0.680   , 0.604    , 0.135        , 0.483        , -0.865       ,        2540.17, -0.336   , 0.112    , -1.790   , -0.610   , -0.778   , 0.152    , 0.490        , -0.164       , -0.856       ,        2499.83, -0.671   , -0.560   , -2.014   , -0.512   , -0.194   , -0.837   , 0.028        , 0.633        , -0.774       ,        2517.42, -0.671   , 1.007    , -2.238   , -0.562   , -0.810   , -0.169   , 0.967        , -0.238       , -0.089       ,         10.089, 9.344    , -0.351   , -1.710   , 0.968        , -0.231       , 0.093        ,         10.539, -2.076   , -3.664   , 0.198    , scissors
54.027493, 0.194        , 0.785        , -0.588       ,        2521.67, 1.679    , 5.931    , -3.469   , -0.371   , -0.719   , 0.588    , 0.157        , 0.459        , -0.874       ,        2566.55, 0.783    , 1.567    , -4.252   , -0.574   , -0.787   , 0.224    , 0.476        , -0.179       , -0.861       ,        2510.55, -0.224   , -1.119   , -3.469   , -0.488   , -0.186   , -0.853   , 0.040        , 0.629        , -0.776       ,        2498.81, -1.119   , 2.798    , -3.581   , -0.560   , -0.807   , -0.186   , 0.971        , -0.221       , -0.096       ,         10.017, 7.511    , 0.076    , -1.145   , 0.972        , -0.220       , 0.082        ,         10.477, -3.557   , -2.763   , -0.611   , scissors
54.051444, 0.185        , 0.801        , -0.570       ,        2533.35, -0.448   , 2.910    , -2.126   , -0.388   , -0.728   , 0.566    , 0.180        , 0.418        , -0.891       ,        2564.41, -0.224   , 1.343    , -2.014   , -0.605   , -0.766   , 0.218    , 0.469        , -0.197       , -0.861       ,        2487.14, -1.007   , -1.567   , -1.455   , -0.499   , -0.162   , -0.851   , 0.040        , 0.627        , -0.778       ,        2491.75, -1.007   , 1.790    , -2.126   , -0.570   , -0.810   , -0.135   , 0.971        , -0.220       , -0.092       ,          9.994, 5.008    , 0.931    , -0.840   , 0.972        , -0.219       , 0.082        ,         10.450, -5.679   , -1.740   , -1.481   , scissors
54.065719, 0.186        , 0.793        , -0.580       ,        2522.76, 0.224    , 1.231    , -1.679   , -0.399   , -0.709   , 0.581    , 0.149        , 0.451        , -0.880       ,        2506.48, -1.231   , -1.119   , 0.448    , -0.584   , -0.779   , 0.229    , 0.473        , -0.194       , -0.859       ,        2467.98, -1.679   , -1.790   , 0.000    , -0.508   , -0.179   , -0.843   , 0.028        , 0.627        , -0.778       ,        2491.53, -0.783   , -1.567   , 0.448    , -0.562   , -0.810   , -0.169   , 0.968        , -0.234       , -0.087       ,          9.994, 4.916    , 0.382    , -1.237   , 0.970        , -0.227       , 0.087        ,         10.457, -6.137   , -4.351   , -1.450   , scissors
54.087708, 0.167        , 0.820        , -0.548       ,        2510.46, -0.560   , 0.448    , -0.560   , -0.419   , -0.708   , 0.569    , 0.150        , 0.452        , -0.879       ,        2542.37, 0.112    , -0.112   , 1.119    , -0.557   , -0.811   , 0.180    , 0.481        , -0.169       , -0.860       ,        2487.42, 0.336    , -0.224   , 0.448    , -0.488   , -0.177   , -0.855   , 0.029        , 0.629        , -0.776       ,        2482.98, -0.895   , -0.783   , 0.560    , -0.542   , -0.820   , -0.185   , 0.967        , -0.242       , -0.080       ,         10.064, 6.031    , 0.397    , -0.580   , 0.968        , -0.233       , 0.097        ,         10.517, -5.176   , -3.969   , -0.519   , scissors
54.109808, 0.170        , 0.816        , -0.553       ,        2523.97, -1.007   , 1.790    , -1.567   , -0.421   , -0.712   , 0.563    , 0.143        , 0.468        , -0.872       ,        2540.89, -2.014   , -0.560   , 0.448    , -0.586   , -0.793   , 0.167    , 0.483        , -0.164       , -0.860       ,        2499.17, 0.560    , -0.224   , -1.231   , -0.485   , -0.152   , -0.861   , 0.032        , 0.638        , -0.769       ,        2495.35, -2.126   , 0.448    , -0.448   , -0.529   , -0.820   , -0.219   , 0.967        , -0.241       , -0.087       ,         10.073, 6.916    , 0.595    , -0.901   , 0.967        , -0.233       , 0.098        ,         10.496, -4.137   , -4.305   , -0.779   , scissors
54.132501, 0.151        , 0.847        , -0.510       ,        2523.55, -1.455   , 1.231    , -1.902   , -0.427   , -0.722   , 0.544    , 0.138        , 0.470        , -0.872       ,        2551.15, -1.455   , -0.560   , -0.783   , -0.574   , -0.779   , 0.252    , 0.484        , -0.169       , -0.859       ,        2493.10, 0.783    , -0.224   , -1.231   , -0.514   , -0.180   , -0.839   , 0.028        , 0.641        , -0.767       ,        2500.67, -1.679   , 0.895    , -0.895   , -0.579   , -0.780   , -0.239   , 0.964        , -0.256       , -0.076       ,         10.014, 8.427    , 0.092    , -1.710   , 0.964        , -0.241       , 0.109        ,         10.422, -2.947   , -5.756   , -0.534   , scissors
54.154406, 0.171        , 0.802        , -0.572       ,        2455.88, 2.462    , 8.057    , -5.148   , -0.426   , -0.733   , 0.531    , 0.121        , 0.507        , -0.854       ,        2502.55, -1.679   , 0.000    , -2.126   , -0.550   , -0.775   , 0.312    , 0.472        , -0.193       , -0.860       ,        2532.63, 0.895    , 0.448    , -3.133   , -0.520   , -0.173   , -0.836   , 0.025        , 0.637        , -0.770       ,        2438.34, -2.014   , 1.790    , -2.126   , -0.588   , -0.790   , -0.172   , 0.968        , -0.235       , -0.093       ,          9.814, 9.008    , 0.214    , -0.366   , 0.970        , -0.225       , 0.090        ,         10.274, -2.473   , -2.885   , 1.023    , scissors
54.178081, 0.186        , 0.795        , -0.577       ,        2416.35, 0.224    , 6.043    , -3.021   , -0.395   , -0.758   , 0.518    , 0.151        , 0.433        , -0.889       ,        2405.06, 0.224    , 0.560    , -3.133   , -0.610   , -0.771   , 0.182    , 0.476        , -0.183       , -0.860       ,        2453.71, -2.014   , 0.112    , -3.245   , -0.537   , -0.137   , -0.833   , 0.045        , 0.633        , -0.773       ,        2469.69, -2.350   , 2.238    , -1.455   , -0.545   , -0.804   , -0.238   , 0.971        , -0.220       , -0.095       ,          9.909, 6.336    , -0.565   , -1.053   , 0.972        , -0.221       , 0.085        ,         10.347, -4.855   , -3.832   , -0.046   , scissors
