time,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,label
20.725630,0.687,0.590,0.425,2439.29,0.112,0.895,-0.671,-0.625,0.009,-0.781,0.106,-0.481,-0.871,2409.89,2.574,3.021,-1.790,-0.437,0.751,0.495,-0.380,-0.905,-0.191,2438.34,0.000,0.224,0.336,0.005,0.994,-0.112,-0.805,0.000,-0.594,2459.28,-0.336,1.007,-0.224,0.269,-0.244,0.932,0.494,0.729,-0.474,9.516,6.733,0.107,-1.863,0.445,0.454,-0.772,10.595,-4.214,-4.519,-1.313,pinch open
20.725711,0.681,0.588,0.436,2444.92,-0.448,1.343,-0.560,-0.614,0.032,-0.789,0.118,-0.471,-0.874,2399.35,1.790,3.917,-4.029,-0.444,0.743,0.502,-0.369,-0.914,-0.170,2510.26,-1.007,2.350,0.112,-0.019,0.994,-0.111,-0.800,-0.008,-0.600,2448.48,-0.224,0.783,0.112,0.272,-0.241,0.932,0.486,0.733,-0.475,9.495,6.947,1.496,-0.489,0.440,0.449,-0.778,10.607,-4.061,-2.672,-0.687,pinch open
20.727684,0.681,0.583,0.442,2431.46,0.783,1.231,-1.902,-0.615,0.035,-0.788,0.120,-0.522,-0.844,2369.56,5.483,4.588,-6.602,-0.426,0.761,0.489,-0.354,-0.913,-0.204,2480.80,-3.133,0.448,1.007,-0.016,0.995,-0.103,-0.798,-0.012,-0.603,2454.00,-2.014,0.112,1.567,0.261,-0.239,0.935,0.482,0.730,-0.485,9.549,7.298,1.496,0.580,0.435,0.447,-0.781,10.640,-3.893,-2.672,0.397,pinch open
20.727811,0.689,0.576,0.439,2446.12,2.462,1.902,-3.245,-0.613,-0.006,-0.790,0.162,-0.517,-0.841,2601.94,1.902,5.819,-5.371,-0.450,0.746,0.491,-0.366,-0.913,-0.178,2447.98,-3.693,-1.343,0.000,-0.033,0.991,-0.132,-0.794,0.012,-0.608,2466.89,-4.029,0.783,1.902,0.277,-0.245,0.929,0.489,0.726,-0.484,9.660,6.076,-0.260,0.718,0.444,0.443,-0.779,10.748,-5.160,-4.321,1.313,pinch open
20.727902,0.679,0.591,0.435,2468.55,-0.448,-0.336,-2.238,-0.616,0.026,-0.788,0.143,-0.518,-0.843,2536.99,-1.455,-0.336,2.126,-0.428,0.747,0.509,-0.368,-0.909,-0.195,2489.98,-1.007,1.119,-0.671,-0.030,0.992,-0.122,-0.797,0.008,-0.604,2496.71,-0.895,1.007,2.014,0.273,-0.245,0.930,0.496,0.722,-0.482,9.713,5.496,0.153,1.099,0.450,0.442,-0.776,10.825,-5.649,-3.817,1.527,pinch open
20.727987,0.671,0.599,0.437,2482.73,1.567,-0.783,-2.910,-0.619,-0.004,-0.786,0.135,-0.492,-0.860,2473.94,-3.581,-1.567,2.686,-0.430,0.742,0.514,-0.365,-0.911,-0.193,2509.08,-2.014,0.224,1.902,-0.001,0.994,-0.107,-0.794,0.008,-0.608,2515.99,0.336,0.560,2.574,0.275,-0.249,0.929,0.490,0.724,-0.485,9.830,4.779,0.519,0.901,0.445,0.446,-0.777,10.913,-6.366,-3.679,1.221,pinch open
21.223533,0.682,0.586,0.437,2502.99,0.671,-1.231,-1.902,-0.622,-0.011,-0.783,0.113,-0.493,-0.863,2431.44,-3.469,-3.133,3.917,-0.423,0.754,0.503,-0.370,-0.906,-0.206,2500.59,-1.343,1.902,1.902,-0.004,0.993,-0.115,-0.793,0.011,-0.609,2543.52,0.224,0.224,2.014,0.279,-0.257,0.925,0.488,0.725,-0.486,9.894,3.802,-0.885,0.183,0.443,0.444,-0.778,10.974,-7.313,-5.282,1.023,pinch open
21.223679,0.677,0.596,0.433,2518.28,-1.119,-2.238,-1.231,-0.627,-0.009,-0.779,0.111,-0.490,-0.865,2462.63,0.112,0.560,2.910,-0.428,0.765,0.481,-0.368,-0.907,-0.203,2540.54,1.231,0.783,1.119,0.036,0.993,-0.113,-0.798,0.014,-0.602,2553.48,1.567,-0.336,1.790,0.284,-0.250,0.926,0.499,0.723,-0.479,9.934,3.588,-2.351,-0.397,0.452,0.445,-0.773,11.027,-7.405,-6.824,1.191,pinch open
21.223781,0.677,0.601,0.424,2546.16,-2.238,-2.350,-1.007,-0.623,0.003,-0.782,0.138,-0.478,-0.867,2625.65,-1.007,-0.783,5.148,-0.429,0.772,0.468,-0.378,-0.907,-0.183,2551.00,2.574,3.357,0.560,-0.011,0.994,-0.109,-0.796,0.018,-0.605,2559.66,3.357,-0.448,1.455,0.273,-0.244,0.930,0.498,0.724,-0.478,10.026,1.863,-2.580,-1.496,0.454,0.447,-0.771,11.069,-9.053,-7.481,0.275,pinch open
21.223868,0.675,0.603,0.425,2538.72,-3.133,-3.357,1.231,-0.612,0.012,-0.791,0.117,-0.473,-0.874,2514.00,2.350,-1.007,5.260,-0.431,0.754,0.496,-0.374,-0.903,-0.209,2603.55,3.917,3.469,0.895,-0.009,0.997,-0.083,-0.801,0.014,-0.598,2554.67,4.812,-1.679,0.560,0.268,-0.240,0.933,0.500,0.729,-0.468,9.918,1.206,-2.351,-2.290,0.455,0.454,-0.767,10.998,-9.557,-7.557,-0.595,pinch open
21.223967,0.688,0.595,0.417,2522.86,-2.574,-4.029,1.455,-0.619,0.013,-0.785,0.109,-0.500,-0.859,2512.75,3.469,-1.231,4.924,-0.418,0.734,0.535,-0.376,-0.904,-0.203,2537.65,4.141,1.790,2.574,-0.014,0.995,-0.100,-0.800,0.007,-0.600,2548.06,4.364,-1.679,0.112,0.277,-0.245,0.929,0.494,0.730,-0.472,9.884,0.809,-2.595,-2.458,0.450,0.451,-0.771,10.948,-10.092,-7.985,-0.656,pinch open
21.224084,0.681,0.596,0.425,2516.48,-2.910,-4.364,2.238,-0.615,0.013,-0.789,0.100,-0.480,-0.872,2454.19,2.238,-0.671,5.148,-0.429,0.756,0.495,-0.376,-0.903,-0.210,2542.48,4.700,1.231,1.902,-0.012,0.993,-0.117,-0.803,0.007,-0.596,2548.29,4.029,-2.350,0.000,0.265,-0.243,0.933,0.503,0.728,-0.466,9.829,1.115,-2.336,-2.840,0.457,0.454,-0.765,10.902,-9.710,-8.015,-1.130,pinch open
21.224176,0.684,0.597,0.420,2481.30,-2.574,-3.805,2.238,-0.618,0.022,-0.786,0.114,-0.466,-0.877,2483.88,3.021,1.231,3.357,-0.436,0.750,0.498,-0.384,-0.902,-0.197,2510.37,4.141,-0.783,1.679,-0.004,0.993,-0.116,-0.801,0.018,-0.598,2506.23,3.693,-2.238,-0.671,0.265,-0.236,0.935,0.499,0.727,-0.471,9.806,0.595,-2.458,-3.191,0.451,0.451,-0.770,10.835,-10.107,-8.397,-1.634,pinch open
21.224265,0.681,0.597,0.424,2478.70,-2.910,-3.805,3.357,-0.616,0.012,-0.788,0.109,-0.485,-0.868,2429.32,3.581,-2.574,5.371,-0.431,0.744,0.510,-0.371,-0.909,-0.190,2547.05,5.371,-0.560,1.455,-0.032,0.991,-0.130,-0.800,0.007,-0.601,2512.66,5.819,-2.014,-1.343,0.261,-0.243,0.934,0.495,0.728,-0.475,9.729,0.336,-2.168,-3.466,0.449,0.452,-0.771,10.795,-10.473,-8.214,-1.954,pinch open
21.224354,0.686,0.590,0.427,2460.89,-2.574,-4.141,3.581,-0.623,0.001,-0.782,0.118,-0.500,-0.858,2492.49,3.581,-1.455,4.252,-0.429,0.748,0.506,-0.382,-0.907,-0.176,2473.59,5.371,0.560,2.798,-0.013,0.993,-0.120,-0.804,-0.001,-0.595,2485.85,4.588,-3.245,-1.007,0.265,-0.240,0.934,0.491,0.737,-0.465,9.592,0.733,-1.603,-2.687,0.445,0.460,-0.769,10.689,-10.046,-7.344,-1.267,pinch open
21.224437,0.691,0.583,0.427,2438.93,-1.902,-3.693,2.798,-0.612,0.015,-0.791,0.115,-0.510,-0.852,2462.52,2.910,-2.126,5.260,-0.444,0.743,0.502,-0.378,-0.907,-0.187,2497.17,4.029,1.119,3.245,-0.005,0.993,-0.117,-0.805,-0.005,-0.594,2459.31,3.917,-2.574,-0.448,0.269,-0.244,0.932,0.494,0.738,-0.460,9.572,0.565,-1.069,-2.611,0.448,0.460,-0.766,10.633,-10.351,-6.718,-1.389,pinch open
21.224517,0.689,0.588,0.424,2434.32,-1.343,-4.252,2.462,-0.610,0.020,-0.792,0.112,-0.491,-0.864,2440.93,2.350,-3.021,5.260,-0.416,0.739,0.530,-0.381,-0.909,-0.172,2480.93,3.693,-0.336,2.686,-0.004,0.993,-0.114,-0.806,-0.001,-0.592,2466.53,3.133,-3.133,-0.224,0.269,-0.233,0.934,0.497,0.738,-0.456,9.549,0.366,-0.107,-2.397,0.450,0.467,-0.761,10.575,-10.641,-5.557,-1.527,pinch open
21.224598,0.699,0.585,0.411,2413.25,0.336,-4.924,2.126,-0.620,0.025,-0.784,0.094,-0.496,-0.863,2397.26,0.783,-3.357,4.700,-0.421,0.750,0.511,-0.389,-0.903,-0.182,2454.80,3.245,-0.112,4.476,-0.012,0.993,-0.117,-0.814,-0.013,-0.580,2430.72,2.462,-3.021,0.671,0.274,-0.245,0.930,0.492,0.747,-0.448,9.442,0.855,1.435,-1.603,0.445,0.472,-0.761,10.493,-10.061,-3.756,-1.435,pinch open
21.224678,0.681,0.599,0.420,2502.32,-1.119,2.574,-3.021,-0.614,0.018,-0.789,0.145,-0.476,-0.867,2577.66,-1.902,4.252,-2.126,-0.449,0.745,0.494,-0.384,-0.902,-0.197,2510.37,-2.126,1.231,-2.126,-0.007,0.995,-0.099,-0.796,0.011,-0.605,2495.99,-1.119,3.469,0.783,0.255,-0.238,0.937,0.496,0.731,-0.469,9.827,6.076,-0.183,-0.595,0.449,0.453,-0.770,10.876,-5.099,-4.443,0.015,pinch open
21.224760,0.677,0.599,0.427,2504.26,-0.560,1.679,-1.567,-0.614,0.018,-0.789,0.142,-0.473,-0.869,2549.37,-1.679,1.343,-0.224,-0.443,0.737,0.511,-0.379,-0.905,-0.194,2546.50,-0.895,1.679,-1.902,-0.013,0.993,-0.118,-0.799,0.003,-0.601,2511.81,0.448,1.567,0.783,0.260,-0.238,0.936,0.497,0.732,-0.466,9.672,7.450,0.565,-0.107,0.449,0.456,-0.769,10.738,-3.618,-3.740,0.260,pinch open
21.224840,0.687,0.591,0.424,2456.63,1.231,1.343,-2.350,-0.615,0.000,-0.788,0.101,-0.484,-0.869,2435.91,-3.693,1.231,-1.007,-0.427,0.732,0.532,-0.387,-0.902,-0.192,2469.25,-2.686,0.112,-0.671,-0.021,0.992,-0.120,-0.801,0.007,-0.598,2505.86,-2.126,2.350,1.007,0.254,-0.245,0.936,0.497,0.729,-0.471,9.718,7.847,-0.443,-0.290,0.451,0.450,-0.770,10.812,-3.313,-4.779,0.382,pinch open
21.224938,0.679,0.600,0.423,2484.08,-0.336,1.790,-2.238,-0.617,0.006,-0.787,0.113,-0.482,-0.869,2425.48,-1.679,3.469,-1.790,-0.455,0.746,0.486,-0.383,-0.902,-0.200,2522.28,-1.679,1.343,-0.783,-0.017,0.991,-0.135,-0.801,0.003,-0.598,2506.62,-1.007,2.238,0.895,0.255,-0.238,0.937,0.501,0.727,-0.470,9.715,8.412,0.412,0.305,0.455,0.450,-0.768,10.797,-2.733,-3.756,0.672,pinch open
21.225023,0.678,0.599,0.425,2471.22,0.895,2.238,-3.245,-0.619,0.010,-0.786,0.126,-0.478,-0.869,2484.19,-2.350,3.245,-3.245,-0.425,0.769,0.477,-0.381,-0.908,-0.174,2505.54,-2.910,0.560,-2.350,0.032,0.997,-0.073,-0.799,0.015,-0.601,2512.07,-1.119,1.679,1.567,0.265,-0.250,0.931,0.500,0.722,-0.479,9.767,7.878,-0.336,-0.168,0.456,0.445,-0.771,10.823,-3.267,-4.550,0.519,pinch open
21.225104,0.674,0.603,0.427,2486.91,-0.448,1.679,-2.014,-0.618,-0.009,-0.786,0.125,-0.458,-0.880,2441.00,-1.679,3.693,-2.350,-0.436,0.750,0.498,-0.376,-0.902,-0.214,2490.24,-1.343,0.895,-1.567,-0.009,0.994,-0.106,-0.796,0.018,-0.605,2496.27,-0.448,1.902,0.671,0.254,-0.242,0.937,0.506,0.720,-0.475,9.740,7.679,-0.076,-0.489,0.458,0.441,-0.772,10.854,-3.420,-4.534,0.168,pinch open
21.225198,0.667,0.608,0.431,2483.41,-0.560,1.343,-1.790,-0.617,0.017,-0.787,0.126,-0.474,-0.871,2420.37,-1.679,0.783,-0.560,-0.421,0.720,0.552,-0.372,-0.901,-0.224,2513.94,-2.014,0.671,-0.560,-0.026,0.996,-0.087,-0.790,0.011,-0.614,2506.51,-0.448,2.014,0.783,0.260,-0.242,0.935,0.501,0.719,-0.482,9.788,7.679,0.748,-0.473,0.454,0.440,-0.775,10.873,-3.542,-3.679,-0.122,pinch open
21.225278,0.673,0.602,0.429,2491.43,0.783,1.567,-2.238,-0.617,-0.008,-0.787,0.134,-0.488,-0.862,2492.02,-1.119,0.671,-1.790,-0.438,0.757,0.486,-0.379,-0.904,-0.198,2493.71,-1.902,0.336,-0.448,-0.005,0.992,-0.123,-0.791,0.018,-0.612,2513.90,-1.679,1.007,0.560,0.267,-0.230,0.936,0.498,0.719,-0.486,9.798,6.779,0.137,-0.244,0.453,0.437,-0.777,10.908,-4.382,-4.305,0.336,pinch open
21.225363,0.667,0.604,0.436,2499.42,-0.224,0.671,-1.455,-0.622,0.000,-0.783,0.136,-0.477,-0.868,2450.20,-1.902,0.112,0.336,-0.434,0.744,0.509,-0.367,-0.904,-0.217,2547.83,-1.455,1.679,-0.783,-0.011,0.991,-0.136,-0.789,0.015,-0.614,2519.88,-0.783,0.783,1.119,0.257,-0.235,0.938,0.505,0.717,-0.480,9.770,6.763,0.519,-0.336,0.459,0.437,-0.774,10.903,-4.366,-3.710,0.061,pinch open
21.225443,0.666,0.607,0.434,2488.40,0.336,1.007,-1.119,-0.619,0.004,-0.785,0.130,-0.476,-0.870,2494.17,-1.343,1.231,-1.231,-0.444,0.743,0.502,-0.371,-0.897,-0.239,2523.87,-1.455,1.902,-0.895,-0.004,0.993,-0.116,-0.791,0.018,-0.612,2528.72,-0.448,0.448,0.895,0.262,-0.239,0.935,0.499,0.716,-0.489,9.845,6.504,-0.229,-1.176,0.454,0.435,-0.778,10.913,-4.595,-4.947,-0.427,pinch open
21.225523,0.668,0.601,0.438,2510.46,-0.448,0.448,-0.560,-0.613,-0.027,-0.789,0.128,-0.480,-0.868,2453.35,0.000,0.336,0.000,-0.444,0.742,0.503,-0.362,-0.906,-0.221,2555.42,-0.224,0.336,-1.007,-0.028,0.993,-0.113,-0.791,0.011,-0.612,2528.45,0.336,0.783,0.000,0.261,-0.239,0.935,0.505,0.716,-0.482,9.807,5.908,0.000,-1.298,0.457,0.437,-0.775,10.918,-5.221,-4.794,-0.641,pinch open
21.225604,0.664,0.609,0.434,2510.89,-0.112,0.112,-0.671,-0.612,0.020,-0.790,0.144,-0.465,-0.874,2513.64,-0.336,0.783,-0.560,-0.416,0.761,0.498,-0.363,-0.906,-0.215,2574.99,-0.448,-0.336,0.112,0.027,0.998,-0.065,-0.792,0.011,-0.610,2521.54,0.000,-0.112,0.336,0.266,-0.243,0.933,0.500,0.718,-0.484,9.838,5.573,1.481,-1.405,0.453,0.440,-0.775,10.903,-5.542,-3.481,-1.191,pinch open
21.229434,0.677,0.598,0.429,2492.18,1.455,0.000,-0.336,-0.610,-0.004,-0.792,0.125,-0.482,-0.867,2502.00,-0.783,-1.455,-0.112,-0.437,0.755,0.488,-0.379,-0.905,-0.192,2522.68,-0.560,0.112,1.902,0.013,0.996,-0.084,-0.797,0.015,-0.604,2531.50,-1.119,-0.895,0.000,0.257,-0.242,0.936,0.497,0.726,-0.475,9.748,5.084,0.687,-1.573,0.452,0.450,-0.771,10.791,-5.969,-4.321,-1.053,pinch open
21.229556,0.681,0.598,0.423,2461.00,1.007,-0.336,-0.112,-0.615,0.000,-0.788,0.115,-0.496,-0.861,2472.77,0.112,0.224,-0.336,-0.447,0.747,0.492,-0.383,-0.902,-0.201,2468.43,0.224,-0.671,1.007,0.026,0.995,-0.097,-0.801,0.015,-0.598,2506.88,0.671,-0.336,-0.112,0.264,-0.243,0.933,0.497,0.727,-0.474,9.725,5.267,-0.580,-1.740,0.451,0.450,-0.771,10.796,-5.618,-5.557,-0.855,pinch open
21.229653,0.679,0.597,0.427,2482.27,-0.336,-0.224,0.224,-0.616,-0.014,-0.788,0.116,-0.471,-0.874,2456.73,0.000,0.895,0.112,-0.471,0.743,0.474,-0.377,-0.904,-0.202,2504.74,0.783,-0.560,-0.224,0.039,0.996,-0.078,-0.800,0.007,-0.601,2512.66,1.007,0.560,-0.336,0.263,-0.239,0.935,0.501,0.725,-0.472,9.726,5.924,-0.504,-1.878,0.454,0.450,-0.770,10.790,-4.931,-5.511,-0.992,pinch open
21.229743,0.676,0.600,0.428,2481.56,-0.671,0.560,0.112,-0.614,0.008,-0.790,0.113,-0.483,-0.868,2417.66,1.455,1.567,-0.671,-0.448,0.761,0.469,-0.378,-0.902,-0.206,2498.65,-0.224,-1.231,-0.112,0.013,0.996,-0.084,-0.799,0.003,-0.601,2525.81,-0.112,0.448,-0.448,0.271,-0.244,0.931,0.492,0.726,-0.480,9.780,6.137,-0.382,-1.389,0.447,0.448,-0.774,10.848,-4.916,-5.450,-0.885,pinch open
21.230801,0.681,0.594,0.428,2476.32,0.224,1.455,-0.112,-0.607,0.032,-0.794,0.135,-0.497,-0.857,2471.15,0.336,2.014,-1.231,-0.432,0.760,0.486,-0.374,-0.909,-0.185,2524.40,-0.112,-0.783,-1.231,-0.005,0.993,-0.117,-0.796,0.011,-0.605,2510.00,0.448,0.336,-0.224,0.265,-0.243,0.933,0.494,0.723,-0.483,9.800,4.489,-0.550,-1.237,0.446,0.445,-0.777,10.834,-6.458,-5.573,-0.611,pinch open
21.230912,0.676,0.597,0.433,2495.82,-0.112,-0.224,0.895,-0.616,-0.004,-0.788,0.148,-0.482,-0.863,2523.54,0.000,1.119,0.895,-0.445,0.749,0.491,-0.373,-0.905,-0.203,2533.91,1.007,0.112,0.671,-0.004,0.996,-0.088,-0.793,0.003,-0.609,2493.97,0.783,-0.671,0.448,0.262,-0.236,0.936,0.500,0.723,-0.476,9.703,3.496,0.809,-0.885,0.453,0.445,-0.773,10.798,-7.542,-4.076,-0.763,pinch open
21.231004,0.677,0.598,0.428,2476.17,1.231,-2.014,0.895,-0.616,-0.004,-0.788,0.117,-0.475,-0.872,2417.07,-1.007,-2.238,1.902,-0.431,0.754,0.495,-0.377,-0.897,-0.231,2482.73,0.448,0.671,2.126,-0.023,0.995,-0.094,-0.802,0.011,-0.597,2492.76,-0.112,-1.343,0.671,0.267,-0.247,0.932,0.504,0.723,-0.473,9.652,4.275,0.458,-1.206,0.457,0.445,-0.770,10.712,-6.626,-4.473,-0.779,pinch open
21.231091,0.677,0.601,0.425,2448.10,0.224,-1.119,0.336,-0.617,0.017,-0.787,0.094,-0.492,-0.865,2393.19,0.336,-0.895,0.783,-0.445,0.749,0.491,-0.381,-0.901,-0.207,2534.26,0.224,-0.560,1.231,-0.004,0.993,-0.114,-0.803,0.015,-0.595,2500.91,0.336,-0.336,0.336,0.267,-0.229,0.936,0.505,0.724,-0.469,9.685,5.740,-0.015,-1.771,0.458,0.449,-0.767,10.749,-5.328,-4.992,-1.069,pinch open
21.242548,0.677,0.602,0.423,2460.88,0.112,0.560,-0.448,-0.617,0.013,-0.787,0.129,-0.463,-0.877,2503.67,-0.224,1.231,-0.448,-0.450,0.748,0.488,-0.391,-0.900,-0.193,2445.44,-0.336,-1.007,1.231,-0.008,0.992,-0.127,-0.798,0.015,-0.602,2504.89,-0.448,0.224,-0.671,0.265,-0.240,0.934,0.501,0.723,-0.475,9.726,5.588,-0.443,-2.198,0.454,0.447,-0.771,10.814,-5.374,-5.527,-1.237,pinch open
21.242676,0.677,0.602,0.424,2476.63,-0.448,0.336,0.336,-0.609,0.019,-0.793,0.120,-0.491,-0.863,2456.31,1.455,1.455,-0.671,-0.428,0.755,0.496,-0.381,-0.902,-0.204,2504.54,0.671,0.224,0.000,0.031,0.996,-0.081,-0.800,0.011,-0.600,2498.75,0.224,0.336,-0.560,0.277,-0.242,0.930,0.500,0.724,-0.475,9.727,5.191,-0.153,-1.557,0.452,0.447,-0.772,10.809,-5.893,-5.008,-0.855,pinch open
21.242768,0.675,0.600,0.431,2484.75,-0.224,-0.336,0.224,-0.604,0.018,-0.797,0.128,-0.483,-0.866,2457.30,0.224,0.448,-0.112,-0.445,0.750,0.489,-0.377,-0.900,-0.220,2509.62,0.112,0.000,0.112,0.031,0.996,-0.081,-0.797,0.007,-0.605,2495.90,1.455,0.000,0.336,0.279,-0.249,0.927,0.496,0.725,-0.477,9.742,4.718,0.153,-1.481,0.451,0.448,-0.772,10.808,-6.336,-4.656,-0.794,pinch open
21.242860,0.679,0.597,0.427,2482.27,0.224,-0.448,0.448,-0.613,-0.010,-0.790,0.137,-0.485,-0.864,2510.64,0.336,-0.895,1.119,-0.439,0.752,0.493,-0.375,-0.898,-0.230,2526.03,0.671,-0.112,0.448,0.026,0.995,-0.096,-0.797,0.007,-0.605,2495.90,0.224,0.000,0.112,0.274,-0.241,0.931,0.498,0.723,-0.480,9.745,3.893,0.504,-0.992,0.451,0.445,-0.774,10.814,-7.160,-4.305,-0.458,pinch open
21.244403,0.675,0.600,0.431,2484.75,1.007,-1.455,0.336,-0.617,-0.001,-0.787,0.125,-0.489,-0.863,2430.10,0.895,-1.007,0.895,-0.460,0.734,0.500,-0.375,-0.904,-0.207,2522.15,-0.112,-2.014,3.357,-0.007,0.995,-0.099,-0.797,0.007,-0.605,2495.90,-0.448,-0.671,0.448,0.258,-0.235,0.937,0.497,0.728,-0.472,9.651,3.603,1.588,-0.198,0.451,0.449,-0.772,10.719,-7.603,-3.008,-0.153,pinch open
21.266842,0.678,0.598,0.427,2459.13,2.462,-1.679,0.112,-0.619,0.007,-0.786,0.110,-0.500,-0.859,2411.66,-0.560,-1.679,0.783,-0.435,0.759,0.484,-0.384,-0.899,-0.210,2489.50,-0.671,-0.112,2.574,-0.028,0.990,-0.140,-0.808,0.007,-0.589,2497.51,-0.448,-1.455,1.455,0.273,-0.252,0.929,0.501,0.730,-0.465,9.639,4.168,1.206,0.870,0.454,0.455,-0.766,10.718,-6.962,-3.191,0.855,pinch open
21.286888,0.685,0.601,0.413,2449.55,2.686,-0.895,-0.895,-0.607,0.004,-0.795,0.106,-0.465,-0.879,2408.96,-2.350,1.567,-0.671,-0.424,0.720,0.549,-0.390,-0.896,-0.211,2476.31,-2.910,-1.231,1.790,0.039,0.996,-0.076,-0.803,0.018,-0.596,2500.26,-1.007,-0.112,1.455,0.265,-0.243,0.933,0.508,0.725,-0.465,9.677,3.603,-0.092,0.580,0.460,0.455,-0.762,10.723,-7.588,-4.687,1.160,pinch open
21.308109,0.679,0.607,0.413,2470.10,2.574,-0.560,0.112,-0.615,0.004,-0.788,0.129,-0.477,-0.869,2507.16,1.343,3.581,-1.679,-0.456,0.754,0.473,-0.387,-0.894,-0.227,2516.88,-0.671,-2.238,1.679,0.001,0.997,-0.072,-0.799,0.023,-0.601,2477.24,0.448,0.895,1.119,0.266,-0.254,0.930,0.510,0.726,-0.461,9.715,2.229,0.137,1.435,0.456,0.461,-0.761,10.856,-8.992,-4.183,2.153,pinch open
21.720734,0.684,0.601,0.414,2465.44,5.371,-0.112,1.231,-0.609,0.007,-0.793,0.118,-0.483,-0.868,2398.37,0.895,2.350,0.112,-0.433,0.755,0.493,-0.381,-0.899,-0.214,2532.64,-1.231,-3.469,3.245,-0.008,0.995,-0.101,-0.803,0.011,-0.596,2499.98,1.119,0.671,1.790,0.271,-0.248,0.930,0.511,0.715,-0.477,9.569,4.046,1.450,0.580,0.465,0.438,-0.770,10.702,-7.145,-3.634,1.313,pinch open
21.720878,0.661,0.613,0.433,2447.53,8.393,3.805,-1.567,-0.611,-0.004,-0.792,0.105,-0.482,-0.870,2344.41,-1.902,4.029,-3.245,-0.457,0.731,0.507,-0.376,-0.897,-0.232,2594.50,-6.602,-4.924,6.267,-0.024,0.992,-0.127,-0.799,0.015,-0.601,2526.07,-1.007,1.455,1.343,0.254,-0.234,0.938,0.518,0.719,-0.463,9.650,5.817,2.672,0.122,0.470,0.447,-0.761,10.736,-5.130,-2.107,0.351,pinch open
21.720984,0.679,0.604,0.416,2451.81,9.848,5.371,-4.029,-0.617,0.001,-0.787,0.121,-0.465,-0.877,2426.82,-4.812,12.310,-9.624,-0.434,0.752,0.496,-0.418,-0.889,-0.189,2355.42,-9.848,-5.819,8.057,0.036,0.995,-0.089,-0.798,0.015,-0.602,2504.89,-4.700,1.902,1.567,0.263,-0.239,0.935,0.502,0.725,-0.472,9.703,6.977,2.519,0.382,0.454,0.448,-0.770,10.787,-3.969,-1.893,0.565,pinch open
21.721079,0.673,0.605,0.425,2446.70,8.505,4.588,-5.260,-0.620,-0.014,-0.784,0.132,-0.488,-0.863,2454.32,-6.043,11.974,-8.057,-0.459,0.728,0.509,-0.380,-0.899,-0.216,2643.14,-7.498,-4.700,7.610,0.019,0.998,-0.067,-0.793,0.011,-0.609,2494.90,-2.798,3.917,1.343,0.263,-0.236,0.935,0.496,0.724,-0.479,9.775,5.954,0.718,0.611,0.452,0.444,-0.774,10.837,-4.779,-3.847,1.389,pinch open
21.721169,0.671,0.608,0.424,2499.69,9.176,4.029,-6.714,-0.608,-0.031,-0.793,0.201,-0.492,-0.847,2731.73,-3.805,12.645,-5.819,-0.430,0.752,0.500,-0.383,-0.899,-0.213,2546.35,-11.974,-2.126,17.122,0.027,0.998,-0.065,-0.785,0.015,-0.619,2483.03,-1.343,3.133,1.455,0.271,-0.241,0.932,0.492,0.719,-0.490,9.803,5.053,1.328,0.901,0.447,0.438,-0.780,10.898,-5.664,-2.565,1.023,pinch open
21.724058,0.667,0.608,0.431,2483.41,5.036,0.671,-3.805,-0.622,-0.038,-0.782,0.149,-0.513,-0.845,2506.61,-1.679,0.448,-0.336,-0.441,0.750,0.494,-0.390,-0.886,-0.249,2525.91,-2.574,2.686,6.491,0.024,0.997,-0.074,-0.789,0.015,-0.614,2519.88,0.000,1.007,2.350,0.269,-0.244,0.932,0.505,0.723,-0.472,9.729,5.527,0.794,1.130,0.458,0.444,-0.770,10.832,-5.481,-3.191,1.511,pinch open
