time,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,label
48.354580,0.261,0.789,-0.557,2579.44,-4.364,-14.100,7.945,-0.443,-0.682,0.582,0.023,0.397,-0.918,2608.82,-0.336,-8.505,5.371,-0.520,-0.774,0.361,0.546,-0.293,-0.785,2552.11,-4.476,4.364,2.126,-0.522,-0.098,-0.847,0.058,0.594,-0.802,2550.20,-5.148,-1.567,3.917,-0.496,-0.827,-0.266,0.971,-0.203,-0.127,10.121,5.557,-2.046,4.962,0.956,-0.289,-0.056,10.650,-13.069,-0.366,3.374,scissors
48.380777,0.240,0.804,-0.544,2604.75,-2.014,-12.757,7.274,-0.451,-0.677,0.582,0.000,0.429,-0.903,2552.35,0.224,-4.700,3.357,-0.514,-0.755,0.407,0.567,-0.252,-0.784,2491.84,-7.833,2.014,3.917,-0.525,-0.108,-0.844,0.036,0.602,-0.798,2516.26,-2.350,-2.574,4.252,-0.471,-0.831,-0.296,0.969,-0.221,-0.106,10.168,8.870,-1.924,1.954,0.954,-0.297,-0.041,10.640,-9.466,-2.244,1.649,scissors
48.401914,0.233,0.804,-0.548,2640.46,-3.021,-12.981,6.267,-0.457,-0.692,0.559,-0.031,0.449,-0.893,2483.26,6.714,1.007,-6.155,-0.508,-0.775,0.376,0.564,-0.238,-0.791,2521.07,-3.357,0.671,2.014,-0.492,-0.114,-0.863,0.028,0.609,-0.793,2504.97,-1.455,-2.462,2.014,-0.436,-0.857,-0.276,0.961,-0.258,-0.098,10.046,15.939,-1.099,2.641,0.947,-0.321,-0.027,10.581,-3.282,-2.885,2.809,scissors
48.420938,0.152,0.910,-0.385,2428.39,1.231,-7.945,0.671,-0.451,-0.715,0.534,0.004,0.387,-0.922,2545.72,3.133,5.819,-11.526,-0.487,-0.818,0.306,0.579,-0.216,-0.786,2509.31,-4.029,0.895,-2.126,-0.516,-0.117,-0.849,0.013,0.600,-0.800,2425.01,-6.155,1.790,-4.588,-0.385,-0.897,-0.216,0.966,-0.243,-0.092,10.123,24.458,4.076,7.008,0.954,-0.300,-0.027,10.679,4.031,1.679,9.389,scissors
48.443502,0.264,0.762,-0.591,2478.62,-0.783,8.952,-9.624,-0.412,-0.700,0.583,0.000,0.375,-0.927,2424.45,-4.812,4.588,-18.576,-0.472,-0.800,0.370,0.544,-0.249,-0.801,2525.08,-12.422,3.357,-13.876,-0.547,-0.123,-0.828,0.056,0.609,-0.791,2487.54,-16.003,4.700,-7.274,-0.456,-0.835,-0.309,0.975,-0.181,-0.131,10.004,20.015,5.237,9.527,0.963,-0.262,-0.067,10.486,0.458,3.817,9.267,scissors
48.465479,0.270,0.762,-0.589,2569.76,-6.714,1.567,-7.722,-0.393,-0.712,0.582,0.024,0.331,-0.943,2476.44,-1.679,0.895,-11.974,-0.470,-0.734,0.490,0.531,-0.292,-0.795,2420.59,-12.869,3.357,-7.498,-0.520,-0.128,-0.845,0.048,0.605,-0.795,2522.71,-12.981,1.790,-3.469,-0.432,-0.855,-0.289,0.971,-0.192,-0.140,9.804,9.710,0.870,8.290,0.957,-0.282,-0.071,10.323,-6.565,0.779,4.656,scissors
48.488158,0.225,0.821,-0.526,2433.73,-2.574,-5.260,-0.895,-0.396,-0.694,0.601,0.011,0.379,-0.925,2525.52,1.902,3.917,-6.267,-0.456,-0.809,0.370,0.548,-0.272,-0.791,2419.09,-10.743,1.119,-0.895,-0.505,-0.134,-0.852,0.028,0.604,-0.797,2492.84,-4.700,-0.895,0.448,-0.416,-0.867,-0.275,0.967,-0.225,-0.120,9.849,8.824,-1.389,2.824,0.953,-0.300,-0.050,10.376,-4.748,-2.901,2.321,scissors
48.514382,0.242,0.790,-0.563,2463.70,2.686,1.343,-1.343,-0.410,-0.721,0.559,0.028,0.328,-0.944,2496.52,1.790,3.021,-3.693,-0.500,-0.786,0.363,0.550,-0.259,-0.794,2497.22,-4.141,1.679,-1.902,-0.497,-0.110,-0.861,0.041,0.599,-0.799,2462.83,-1.007,-0.112,0.224,-0.430,-0.868,-0.248,0.970,-0.203,-0.133,10.038,5.359,0.855,1.893,0.956,-0.284,-0.067,10.544,-5.634,-1.679,-0.489,scissors
48.531483,0.265,0.755,-0.599,2577.32,-0.224,-0.783,1.343,-0.421,-0.663,0.619,0.038,0.335,-0.941,2565.09,-4.476,0.000,2.350,-0.491,-0.818,0.301,0.552,-0.282,-0.785,2474.23,-1.007,-0.448,0.224,-0.511,-0.121,-0.851,0.048,0.603,-0.796,2494.72,-2.798,-1.343,2.350,-0.412,-0.887,-0.208,0.971,-0.212,-0.113,10.038,2.733,3.664,-0.412,0.957,-0.285,-0.048,10.558,-5.924,-0.305,-4.901,scissors
48.552552,0.270,0.748,-0.606,2497.93,2.798,-5.595,0.560,-0.427,-0.722,0.544,0.034,0.342,-0.939,2593.36,-3.693,-2.238,5.483,-0.468,-0.806,0.363,0.550,-0.271,-0.790,2497.27,-1.902,-3.693,0.112,-0.526,-0.110,-0.843,0.048,0.609,-0.792,2521.63,-3.581,-2.014,2.238,-0.463,-0.851,-0.247,0.966,-0.226,-0.126,10.110,2.412,4.779,-2.183,0.952,-0.302,-0.047,10.599,-6.641,-1.863,-5.466,scissors
48.575961,0.202,0.852,-0.483,2606.00,-4.364,-5.148,1.119,-0.392,-0.721,0.571,-0.015,0.453,-0.891,2610.74,-3.357,-2.462,5.483,-0.498,-0.801,0.332,0.572,-0.237,-0.785,2486.63,-0.671,-2.014,2.014,-0.505,-0.141,-0.852,0.032,0.603,-0.797,2529.92,0.560,-3.133,2.350,-0.455,-0.847,-0.274,0.963,-0.244,-0.110,10.144,5.847,2.977,-3.756,0.953,-0.302,-0.032,10.655,-4.336,-4.092,-3.466,scissors
48.599609,0.252,0.790,-0.559,2515.37,3.917,3.469,-3.917,-0.450,-0.701,0.553,0.023,0.380,-0.925,2547.41,0.112,1.567,-1.343,-0.458,-0.784,0.419,0.550,-0.254,-0.796,2552.66,-0.112,-1.679,-0.895,-0.510,-0.150,-0.847,0.060,0.609,-0.791,2488.85,-2.686,-0.112,-1.119,-0.426,-0.851,-0.306,0.970,-0.208,-0.125,10.185,3.756,5.420,-1.771,0.959,-0.279,-0.050,10.703,-6.000,-1.145,-4.107,scissors
48.621417,0.267,0.754,-0.601,2635.47,-2.798,-1.455,-1.902,-0.422,-0.712,0.561,0.019,0.406,-0.914,2620.66,-3.469,-0.671,-0.336,-0.473,-0.777,0.416,0.536,-0.286,-0.794,2509.02,-2.462,-3.133,1.902,-0.522,-0.130,-0.843,0.039,0.610,-0.792,2548.18,-3.021,-3.805,1.119,-0.368,-0.889,-0.271,0.968,-0.223,-0.112,10.106,3.725,5.695,-5.115,0.956,-0.291,-0.041,10.597,-7.466,-2.763,-5.450,scissors
48.644190,0.227,0.812,-0.538,2579.96,3.805,-3.133,-4.588,-0.360,-0.695,0.623,0.011,0.390,-0.921,2527.44,1.119,-4.364,2.238,-0.469,-0.806,0.361,0.554,-0.236,-0.798,2496.32,-0.448,-2.910,4.141,-0.511,-0.133,-0.849,0.037,0.616,-0.787,2490.42,-0.783,-6.155,0.448,-0.426,-0.876,-0.224,0.967,-0.233,-0.100,9.981,3.298,6.061,-4.794,0.956,-0.291,-0.030,10.482,-7.237,-2.458,-6.183,scissors
48.666200,0.224,0.810,-0.542,2487.48,3.245,-3.581,-4.476,-0.408,-0.714,0.569,-0.008,0.403,-0.915,2468.91,-2.462,-2.574,3.133,-0.415,-0.857,0.304,0.569,-0.223,-0.791,2466.58,0.448,-3.805,2.910,-0.514,-0.174,-0.840,0.029,0.618,-0.786,2467.87,-1.231,-5.595,1.007,-0.385,-0.867,-0.317,0.962,-0.262,-0.082,10.022,5.511,5.038,-0.443,0.951,-0.310,-0.012,10.543,-3.481,-0.885,-3.649,scissors
48.688207,0.186,0.864,-0.469,2414.59,-0.560,0.448,-5.148,-0.404,-0.694,0.596,0.016,0.373,-0.928,2508.87,-5.595,0.783,-0.224,-0.446,-0.842,0.304,0.569,-0.211,-0.795,2518.62,0.448,-3.357,-3.021,-0.480,-0.155,-0.864,0.025,0.609,-0.792,2421.75,-5.819,-0.336,-1.343,-0.419,-0.860,-0.291,0.967,-0.239,-0.089,10.182,9.389,9.634,6.550,0.956,-0.292,-0.028,10.745,1.206,5.710,0.153,scissors
48.710829,0.257,0.755,-0.603,2511.34,-5.707,4.252,-9.176,-0.426,-0.720,0.548,0.023,0.374,-0.927,2561.24,-15.667,-3.133,-1.790,-0.469,-0.816,0.337,0.544,-0.261,-0.797,2524.48,-3.357,-3.469,-11.638,-0.510,-0.127,-0.851,0.044,0.606,-0.794,2501.10,-15.555,0.448,-2.462,-0.436,-0.871,-0.225,0.971,-0.210,-0.113,10.104,7.756,12.336,8.885,0.959,-0.279,-0.044,10.609,-0.733,7.695,0.351,scissors
48.735421,0.238,0.791,-0.564,2547.46,-14.212,-1.119,-7.945,-0.436,-0.689,0.579,0.023,0.381,-0.924,2561.39,-15.891,-4.141,-1.343,-0.498,-0.767,0.404,0.543,-0.266,-0.796,2438.63,-3.245,-2.350,-7.162,-0.510,-0.147,-0.848,0.044,0.616,-0.786,2504.60,-13.205,-1.455,-0.783,-0.403,-0.874,-0.270,0.971,-0.208,-0.120,9.950,4.153,10.641,7.008,0.959,-0.280,-0.050,10.400,-4.916,6.122,-0.443,scissors
48.756109,0.232,0.801,-0.553,2528.16,-11.414,-5.036,-3.581,-0.403,-0.714,0.573,0.000,0.411,-0.912,2496.57,-9.288,-3.917,1.902,-0.491,-0.762,0.421,0.543,-0.272,-0.794,2385.49,-4.812,-2.014,-2.350,-0.510,-0.143,-0.848,0.032,0.622,-0.782,2529.92,-9.960,-2.798,1.455,-0.379,-0.870,-0.314,0.970,-0.217,-0.109,9.894,3.649,5.450,1.450,0.958,-0.284,-0.034,10.362,-7.130,-0.672,-1.939,scissors
48.778411,0.222,0.809,-0.544,2513.99,-2.686,-3.021,-1.790,-0.378,-0.748,0.545,-0.004,0.422,-0.907,2500.48,-3.581,0.112,2.574,-0.438,-0.812,0.386,0.549,-0.243,-0.800,2466.50,0.336,-0.671,2.238,-0.511,-0.133,-0.849,0.036,0.628,-0.777,2506.08,-3.469,-3.133,1.902,-0.424,-0.859,-0.286,0.968,-0.234,-0.090,10.098,1.267,3.405,-0.672,0.958,-0.287,-0.023,10.597,-8.198,-2.641,-3.847,scissors
48.802241,0.216,0.823,-0.526,2617.61,-1.007,-3.133,0.671,-0.426,-0.727,0.538,0.019,0.429,-0.903,2620.78,-2.238,2.350,2.686,-0.459,-0.845,0.276,0.546,-0.256,-0.798,2534.53,2.350,-2.350,2.350,-0.515,-0.121,-0.849,0.040,0.620,-0.783,2474.28,-0.560,-5.371,2.350,-0.453,-0.858,-0.242,0.968,-0.235,-0.088,10.150,1.771,5.679,-1.481,0.957,-0.290,-0.021,10.616,-8.076,-1.099,-4.550,scissors
48.823369,0.214,0.824,-0.525,2602.19,0.000,-3.805,-1.902,-0.410,-0.721,0.559,0.015,0.425,-0.905,2622.67,-2.686,1.007,0.448,-0.413,-0.860,0.300,0.551,-0.240,-0.799,2493.74,-1.231,-3.245,3.693,-0.521,-0.126,-0.844,0.024,0.632,-0.774,2504.50,-1.679,-5.707,0.448,-0.447,-0.865,-0.226,0.964,-0.255,-0.075,10.116,5.282,5.237,-2.687,0.954,-0.300,-0.002,10.619,-6.122,-2.214,-3.710,scissors
48.851818,0.203,0.836,-0.510,2506.58,3.357,-0.895,-5.819,-0.337,-0.727,0.598,0.008,0.405,-0.914,2533.17,-0.224,-1.231,-0.112,-0.472,-0.800,0.370,0.558,-0.222,-0.800,2517.34,-0.112,-2.014,1.567,-0.516,-0.141,-0.845,0.021,0.632,-0.775,2475.36,-2.910,-3.245,-1.902,-0.405,-0.865,-0.296,0.964,-0.258,-0.069,10.120,7.969,6.718,1.450,0.955,-0.298,0.001,10.617,-3.160,0.992,-1.053,scissors
48.867688,0.211,0.822,-0.530,2452.53,-3.021,0.671,-7.162,-0.423,-0.693,0.585,0.016,0.382,-0.924,2506.24,-7.386,-1.455,-1.790,-0.417,-0.828,0.376,0.552,-0.237,-0.800,2490.79,-3.133,-2.350,-3.245,-0.497,-0.113,-0.861,0.033,0.631,-0.775,2462.88,-7.050,-1.343,-2.462,-0.401,-0.884,-0.239,0.968,-0.235,-0.089,9.958,9.924,7.374,4.290,0.958,-0.286,-0.020,10.463,-2.000,2.397,1.221,scissors
48.890017,0.215,0.812,-0.543,2447.34,-6.043,0.224,-7.050,-0.393,-0.708,0.587,0.000,0.420,-0.908,2488.09,-10.183,-3.805,-0.560,-0.469,-0.806,0.361,0.545,-0.257,-0.798,2412.60,-2.686,-1.231,-4.141,-0.481,-0.142,-0.865,0.024,0.635,-0.772,2495.99,-8.169,-0.112,-2.126,-0.365,-0.906,-0.214,0.970,-0.227,-0.085,9.917,8.901,4.076,2.870,0.960,-0.278,-0.019,10.393,-3.237,-0.702,1.008,scissors
48.913488,0.237,0.778,-0.582,2515.43,-4.252,1.679,-4.476,-0.400,-0.746,0.532,0.016,0.404,-0.915,2489.64,-7.610,-1.007,0.448,-0.482,-0.829,0.283,0.540,-0.255,-0.802,2471.07,0.224,-0.783,-1.455,-0.486,-0.146,-0.862,0.033,0.629,-0.777,2470.64,-4.812,0.336,-0.783,-0.389,-0.887,-0.250,0.970,-0.223,-0.096,10.007,5.344,3.405,1.786,0.960,-0.278,-0.029,10.496,-5.466,-1.069,-1.191,scissors
48.936302,0.219,0.804,-0.553,2543.19,-1.567,-2.350,-1.790,-0.372,-0.714,0.593,0.015,0.402,-0.916,2552.60,-5.931,-3.357,4.588,-0.453,-0.804,0.386,0.548,-0.250,-0.798,2471.43,0.224,-2.350,0.560,-0.506,-0.120,-0.854,0.028,0.626,-0.779,2514.00,-2.798,-1.679,0.336,-0.409,-0.873,-0.266,0.968,-0.232,-0.090,10.123,4.885,2.626,0.763,0.958,-0.285,-0.021,10.599,-5.969,-2.198,-1.786,scissors
48.958125,0.228,0.793,-0.565,2526.12,1.119,-1.679,-2.686,-0.342,-0.708,0.617,0.027,0.398,-0.917,2600.81,-4.141,-5.036,4.924,-0.475,-0.785,0.399,0.546,-0.250,-0.800,2517.08,1.007,-1.902,0.448,-0.492,-0.119,-0.863,0.040,0.628,-0.777,2506.43,-2.686,-1.679,-0.224,-0.433,-0.873,-0.225,0.966,-0.246,-0.076,10.229,5.145,4.519,2.275,0.959,-0.283,-0.010,10.755,-6.229,-0.015,-0.885,scissors
48.979713,0.213,0.812,-0.543,2517.75,-3.357,-4.812,-2.238,-0.410,-0.721,0.559,0.030,0.378,-0.926,2587.79,-5.931,-7.722,5.371,-0.444,-0.861,0.247,0.538,-0.254,-0.804,2552.33,-0.783,-1.902,-0.336,-0.506,-0.149,-0.850,0.029,0.620,-0.784,2459.24,-7.945,-3.021,0.224,-0.373,-0.901,-0.219,0.969,-0.236,-0.077,10.163,5.313,8.733,7.786,0.961,-0.276,-0.010,10.647,-6.305,5.695,0.809,scissors
49.002205,0.219,0.806,-0.551,2501.11,-8.281,-6.938,-4.364,-0.408,-0.737,0.539,-0.008,0.442,-0.897,2517.93,-11.526,-12.869,6.491,-0.491,-0.834,0.252,0.538,-0.257,-0.803,2481.65,-7.610,-2.574,-2.686,-0.520,-0.153,-0.840,0.028,0.643,-0.766,2557.00,-11.191,-3.805,1.567,-0.378,-0.900,-0.216,0.966,-0.241,-0.089,9.928,3.740,5.389,5.786,0.956,-0.292,-0.011,10.343,-7.985,1.115,-0.321,scissors
49.024114,0.166,0.874,-0.457,2518.46,-2.238,-5.148,-1.679,-0.390,-0.737,0.552,-0.011,0.477,-0.879,2645.99,-3.357,-10.295,7.162,-0.438,-0.857,0.272,0.555,-0.219,-0.802,2422.03,-2.238,-2.014,1.343,-0.525,-0.127,-0.842,0.020,0.653,-0.757,2545.98,-3.693,-2.126,0.224,-0.430,-0.857,-0.284,0.959,-0.273,-0.074,9.968,7.099,-0.061,4.214,0.953,-0.302,0.001,10.418,-7.603,-5.221,0.580,scissors
49.046325,0.169,0.866,-0.471,2427.07,-0.112,-3.581,-0.671,-0.368,-0.738,0.566,-0.044,0.464,-0.885,2441.97,3.469,-12.533,5.819,-0.460,-0.815,0.352,0.556,-0.222,-0.801,2437.01,0.560,0.448,2.238,-0.500,-0.132,-0.856,0.005,0.649,-0.761,2470.66,-1.455,-0.671,-1.455,-0.414,-0.875,-0.252,0.963,-0.266,-0.052,9.882,10.489,-2.870,6.779,0.956,-0.291,0.017,10.368,-5.084,-4.672,5.069,scissors
49.068212,0.210,0.810,-0.547,2464.22,-2.238,4.029,-0.560,-0.360,-0.745,0.562,0.008,0.406,-0.914,2501.69,-1.343,-5.707,1.567,-0.444,-0.826,0.348,0.534,-0.253,-0.807,2444.91,-1.790,3.021,-2.350,-0.503,-0.181,-0.845,0.037,0.646,-0.763,2453.16,-2.798,2.574,-1.343,-0.376,-0.894,-0.245,0.971,-0.221,-0.097,9.946,7.817,-1.588,6.977,0.962,-0.270,-0.029,10.391,-7.649,-3.893,5.282,scissors
49.090340,0.212,0.806,-0.552,2670.47,-6.267,-0.336,3.021,-0.348,-0.740,0.576,-0.008,0.429,-0.903,2508.14,1.231,-6.155,2.686,-0.448,-0.821,0.354,0.531,-0.272,-0.803,2421.16,-4.141,3.693,-0.671,-0.497,-0.113,-0.861,0.032,0.642,-0.766,2529.14,1.231,0.224,2.574,-0.414,-0.883,-0.219,0.964,-0.253,-0.085,9.932,6.824,-3.847,1.099,0.954,-0.298,-0.010,10.370,-9.267,-9.145,1.649,scissors
49.111618,0.189,0.838,-0.513,2476.06,3.693,-3.917,4.812,-0.401,-0.742,0.537,-0.047,0.497,-0.866,2536.78,5.483,-2.574,2.126,-0.447,-0.833,0.326,0.560,-0.220,-0.799,2418.80,1.231,3.693,4.700,-0.505,-0.141,-0.852,0.021,0.647,-0.762,2478.01,6.043,0.671,1.455,-0.359,-0.896,-0.262,0.959,-0.274,-0.072,10.061,9.908,-6.076,1.176,0.954,-0.300,0.001,10.545,-8.656,-11.191,4.672,scissors
49.132447,0.198,0.837,-0.510,2466.44,2.686,0.560,6.379,-0.397,-0.698,0.596,-0.043,0.472,-0.881,2485.82,8.952,1.567,-3.021,-0.477,-0.824,0.306,0.552,-0.223,-0.803,2506.24,-2.910,5.595,3.245,-0.515,-0.149,-0.844,0.021,0.643,-0.766,2479.20,5.707,1.007,1.790,-0.392,-0.876,-0.283,0.960,-0.270,-0.068,10.096,10.244,-6.397,3.145,0.953,-0.302,0.006,10.612,-8.076,-8.870,7.099,scissors
49.154273,0.202,0.830,-0.519,2462.90,-5.260,6.491,7.050,-0.377,-0.739,0.559,-0.039,0.450,-0.892,2497.39,6.267,6.267,-6.491,-0.438,-0.812,0.386,0.551,-0.225,-0.803,2528.46,-5.371,5.371,0.783,-0.505,-0.139,-0.852,0.017,0.639,-0.769,2493.62,2.350,2.126,1.567,-0.341,-0.911,-0.232,0.968,-0.242,-0.068,10.162,7.374,-3.878,2.550,0.960,-0.280,-0.005,10.660,-6.489,-4.275,5.145,scissors
49.176522,0.244,0.761,-0.601,2684.31,-2.350,9.624,3.469,-0.451,-0.729,0.514,0.033,0.366,-0.930,2690.71,1.119,2.462,-3.805,-0.476,-0.796,0.375,0.538,-0.242,-0.807,2553.19,-6.938,2.126,-1.567,-0.526,-0.129,-0.841,0.040,0.634,-0.772,2510.68,-0.783,2.686,-0.112,-0.385,-0.878,-0.284,0.966,-0.241,-0.096,9.964,4.000,-2.443,1.389,0.957,-0.290,-0.022,10.405,-6.366,-1.817,0.046,scissors
49.199850,0.189,0.857,-0.480,2523.26,-2.798,0.112,4.141,-0.444,-0.730,0.520,-0.051,0.473,-0.879,2477.92,5.931,0.112,-2.462,-0.435,-0.853,0.289,0.565,-0.219,-0.796,2380.69,-5.260,-2.462,0.000,-0.531,-0.146,-0.835,0.028,0.641,-0.767,2500.67,3.581,2.238,-0.895,-0.478,-0.834,-0.275,0.960,-0.269,-0.082,10.029,2.870,-4.931,-0.901,0.953,-0.301,-0.008,10.499,-6.153,-4.687,-1.802,scissors
49.222769,0.240,0.788,-0.567,2482.10,5.036,2.014,5.260,-0.392,-0.736,0.552,0.000,0.390,-0.921,2452.43,12.422,8.057,-5.483,-0.449,-0.830,0.330,0.546,-0.235,-0.804,2514.85,-2.462,-1.902,-0.895,-0.513,-0.188,-0.837,0.037,0.636,-0.771,2461.05,3.357,1.679,0.895,-0.401,-0.884,-0.239,0.960,-0.266,-0.084,10.120,3.084,-2.198,2.122,0.955,-0.296,-0.002,10.588,-6.015,-1.328,-0.015,scissors
49.248005,0.237,0.792,-0.562,2555.38,-0.224,0.448,3.581,-0.418,-0.731,0.540,-0.040,0.460,-0.887,2467.24,3.245,7.498,-6.155,-0.453,-0.835,0.314,0.543,-0.238,-0.805,2512.07,-5.931,-1.343,-2.014,-0.536,-0.148,-0.831,0.028,0.637,-0.770,2530.89,0.671,0.336,1.902,-0.418,-0.852,-0.315,0.961,-0.257,-0.096,10.090,3.481,-1.206,0.916,0.955,-0.297,-0.017,10.574,-7.359,-3.450,0.565,scissors
49.268270,0.197,0.846,-0.496,2580.58,0.895,-1.007,3.917,-0.368,-0.738,0.566,-0.015,0.430,-0.903,2521.69,4.700,13.317,-7.498,-0.407,-0.865,0.293,0.553,-0.225,-0.802,2484.66,-2.686,1.455,1.343,-0.514,-0.154,-0.844,0.024,0.630,-0.776,2497.41,2.798,-1.007,2.798,-0.391,-0.875,-0.285,0.958,-0.274,-0.086,10.005,6.031,-1.847,-2.076,0.952,-0.307,0.000,10.444,-5.252,-6.580,-0.137,scissors
49.290289,0.170,0.886,-0.432,2529.97,3.581,3.021,0.560,-0.360,-0.715,0.600,0.012,0.400,-0.917,2516.05,4.812,17.345,-10.631,-0.451,-0.817,0.359,0.557,-0.204,-0.805,2500.50,-1.455,1.455,0.448,-0.486,-0.166,-0.858,0.024,0.641,-0.767,2500.41,4.141,2.462,-0.671,-0.465,-0.848,-0.256,0.961,-0.264,-0.079,10.073,7.740,-2.153,-1.771,0.956,-0.294,-0.005,10.591,-2.443,-5.679,-0.061,scissors
49.310941,0.204,0.834,-0.513,2532.83,5.371,7.722,-1.790,-0.422,-0.712,0.561,-0.027,0.498,-0.867,2571.80,-0.224,16.338,-12.198,-0.487,-0.833,0.263,0.541,-0.240,-0.806,2541.90,-2.350,-0.336,-3.805,-0.530,-0.136,-0.837,0.025,0.630,-0.777,2484.12,0.000,2.462,-1.119,-0.376,-0.888,-0.264,0.964,-0.253,-0.086,10.049,7.924,-1.664,-2.534,0.957,-0.289,-0.004,10.515,-1.679,-5.282,-1.603,scissors
49.334199,0.243,0.785,-0.570,2452.81,6.714,5.595,-2.238,-0.406,-0.709,0.576,-0.008,0.444,-0.896,2464.24,0.448,31.893,-20.814,-0.517,-0.773,0.368,0.539,-0.238,-0.808,2513.92,-0.671,-1.902,-4.141,-0.505,-0.158,-0.849,0.037,0.636,-0.771,2489.96,1.679,2.686,-0.560,-0.365,-0.893,-0.264,0.966,-0.242,-0.093,10.127,3.725,-0.412,-2.626,0.960,-0.280,-0.011,10.607,-3.847,-3.084,-3.573,scissors
49.355730,0.252,0.767,-0.590,2601.96,4.700,1.119,-0.448,-0.391,-0.692,0.606,0.027,0.391,-0.920,2549.61,0.000,30.886,-18.800,-0.469,-0.816,0.337,0.531,-0.258,-0.807,2514.56,-4.029,-3.469,-2.574,-0.525,-0.155,-0.837,0.048,0.624,-0.780,2522.88,1.902,0.224,1.790,-0.408,-0.872,-0.268,0.963,-0.248,-0.103,10.211,2.733,1.908,-5.298,0.957,-0.290,-0.022,10.710,-6.855,-4.076,-3.634,scissors
49.378924,0.206,0.838,-0.506,2605.95,-0.336,-3.805,0.112,-0.388,-0.697,0.603,-0.046,0.473,-0.880,2332.63,0.895,27.641,-19.136,-0.476,-0.817,0.325,0.559,-0.221,-0.799,2530.91,-3.693,-0.336,3.245,-0.519,-0.137,-0.844,0.024,0.628,-0.778,2505.95,3.581,-4.141,3.133,-0.418,-0.858,-0.298,0.959,-0.270,-0.082,10.064,5.282,3.527,-5.435,0.954,-0.301,0.002,10.558,-4.733,-2.443,-3.450,scissors
49.400641,0.221,0.821,-0.526,2431.51,8.281,-0.448,-4.252,-0.466,-0.726,0.506,0.151,0.249,-0.957,2862.81,-4.700,40.622,-26.969,-0.486,-0.815,0.316,0.551,-0.215,-0.806,2421.56,-5.595,-2.014,0.560,-0.524,-0.150,-0.838,0.037,0.632,-0.774,2490.57,-0.448,-2.686,0.895,-0.408,-0.881,-0.238,0.964,-0.252,-0.090,10.125,2.916,2.947,-2.168,0.959,-0.283,-0.013,10.648,-7.344,-0.855,-1.832,scissors
49.423282,0.277,0.723,-0.633,2501.28,5.931,0.783,-2.462,-0.413,-0.725,0.551,0.091,0.348,-0.933,2693.17,0.560,10.407,-7.610,-0.455,-0.849,0.269,0.538,-0.248,-0.805,2498.07,-7.498,-1.567,2.462,-0.535,-0.166,-0.829,0.032,0.615,-0.788,2511.36,-2.350,-3.133,2.126,-0.418,-0.852,-0.315,0.960,-0.266,-0.090,9.928,3.435,4.015,-1.038,0.953,-0.302,-0.005,10.398,-8.534,-0.840,-1.008,scissors
49.445837,0.180,0.855,-0.486,2492.21,2.014,-1.119,-3.581,-0.412,-0.686,0.600,0.020,0.444,-0.896,2509.36,-3.581,20.031,-12.422,-0.443,-0.837,0.321,0.566,-0.185,-0.803,2443.20,-6.379,0.224,2.910,-0.515,-0.126,-0.848,0.013,0.637,-0.771,2487.73,-1.455,-3.693,2.574,-0.405,-0.869,-0.285,0.960,-0.271,-0.071,9.933,5.099,1.511,-0.916,0.954,-0.298,0.011,10.423,-4.718,-2.107,-0.779,scissors
49.467615,0.242,0.777,-0.581,2505.59,14.100,3.021,-7.945,-0.380,-0.706,0.597,0.047,0.391,-0.919,2498.01,-2.126,20.591,-13.205,-0.457,-0.820,0.344,0.548,-0.213,-0.809,2489.45,-3.693,-1.790,-3.021,-0.508,-0.190,-0.840,0.040,0.631,-0.775,2477.00,-1.343,-0.336,0.000,-0.320,-0.916,-0.243,0.964,-0.251,-0.091,10.017,3.634,1.481,0.092,0.959,-0.283,-0.005,10.527,-5.389,-1.389,-0.916,scissors
