0.002360,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
13.073666,0.424,-0.483,-0.766,2452.08,0.000,0.000,0.000,-0.483,0.309,0.819,0.539,-0.376,-0.754,2474.41,0.000,0.000,0.000,-0.346,0.562,0.751,-0.043,-0.551,-0.833,2492.13,3.357,1.343,-2.014,-0.152,0.098,-0.984,0.328,-0.121,-0.937,2484.84,0.000,0.000,0.000,-0.883,0.403,0.241,0.346,0.182,0.921,10.950,6.000,0.656,-1.603,0.571,0.282,0.771,10.014,-4.718,-5.038,-3.038,none
13.095675,0.432,-0.483,-0.762,2453.01,0.000,0.000,0.000,-0.480,0.337,0.810,0.547,-0.372,-0.750,2474.01,0.000,0.000,0.000,-0.308,0.593,0.744,-0.036,-0.554,-0.832,2496.91,1.455,1.007,-1.455,-0.128,0.141,-0.982,0.333,-0.125,-0.935,2479.89,0.000,0.000,0.000,-0.887,0.421,0.189,0.347,0.183,0.920,10.977,5.740,0.046,-1.282,0.569,0.284,0.771,10.035,-5.038,-5.313,-1.099,none
13.117113,0.432,-0.488,-0.758,2451.02,0.000,0.000,0.000,-0.484,0.322,0.814,0.552,-0.372,-0.746,2472.03,0.000,0.000,0.000,-0.315,0.591,0.743,-0.036,-0.554,-0.832,2496.91,-1.119,0.000,0.000,-0.138,0.107,-0.985,0.335,-0.121,-0.934,2492.40,0.000,0.000,0.000,-0.872,0.437,0.220,0.345,0.186,0.920,10.958,5.389,-0.580,-1.221,0.568,0.283,0.773,10.025,-5.649,-5.252,0.565,none
13.139784,0.432,-0.483,-0.762,2453.01,0.000,0.000,0.000,-0.462,0.318,0.828,0.546,-0.375,-0.749,2477.75,0.000,0.000,0.000,-0.317,0.634,0.705,-0.036,-0.556,-0.830,2487.76,-2.910,-0.783,1.119,-0.167,0.160,-0.973,0.328,-0.113,-0.938,2483.43,0.000,0.000,0.000,-0.886,0.394,0.246,0.346,0.184,0.920,10.986,5.237,-0.519,-1.420,0.570,0.280,0.772,10.042,-6.153,-5.038,1.557,none
13.162623,0.428,-0.487,-0.762,2454.32,0.000,0.000,0.000,-0.443,0.316,0.839,0.544,-0.376,-0.750,2472.30,0.000,0.000,0.000,-0.260,0.628,0.734,-0.043,-0.553,-0.832,2482.97,-2.686,-0.895,1.567,-0.128,0.128,-0.983,0.328,-0.113,-0.938,2483.43,0.000,0.000,0.000,-0.843,0.418,0.339,0.347,0.182,0.920,11.010,5.221,-0.092,-1.695,0.570,0.277,0.774,10.047,-6.595,-4.672,1.908,none
13.184344,0.424,-0.483,-0.766,2452.08,0.000,0.000,0.000,-0.446,0.303,0.842,0.544,-0.376,-0.750,2472.30,0.000,0.000,0.000,-0.313,0.648,0.695,-0.039,-0.551,-0.833,2490.89,-1.679,-1.455,2.126,-0.138,0.107,-0.985,0.324,-0.121,-0.938,2481.57,0.000,0.000,0.000,-0.870,0.422,0.254,0.345,0.179,0.921,10.969,5.191,-0.412,-1.130,0.569,0.272,0.776,10.039,-6.321,-5.267,1.618,none
13.207600,0.423,-0.486,-0.764,2456.93,0.000,0.000,0.000,-0.476,0.352,0.806,0.537,-0.377,-0.755,2469.56,0.000,0.000,0.000,-0.364,0.608,0.705,-0.043,-0.551,-0.833,2492.13,-1.790,-1.231,1.567,-0.139,0.133,-0.981,0.323,-0.113,-0.940,2489.56,0.000,0.000,0.000,-0.889,0.425,0.173,0.348,0.179,0.920,10.967,5.420,0.015,-1.145,0.576,0.272,0.771,10.015,-5.939,-5.084,0.702,none
13.229488,0.421,-0.484,-0.767,2448.28,0.000,0.000,0.000,-0.457,0.334,0.825,0.537,-0.373,-0.756,2465.82,0.000,0.000,0.000,-0.328,0.630,0.704,-0.048,-0.547,-0.836,2473.26,-1.007,-0.783,1.007,-0.121,0.098,-0.988,0.320,-0.125,-0.939,2489.17,0.000,0.000,0.000,-0.899,0.381,0.217,0.349,0.180,0.919,10.983,5.695,0.260,-1.435,0.575,0.277,0.770,10.029,-5.405,-5.084,-0.840,none
13.250510,0.424,-0.480,-0.768,2431.45,0.000,0.000,0.000,-0.452,0.330,0.829,0.543,-0.370,-0.754,2458.65,0.000,0.000,0.000,-0.308,0.593,0.744,-0.044,-0.539,-0.841,2457.06,-0.224,0.448,-0.224,-0.093,0.099,-0.991,0.329,-0.102,-0.939,2479.38,0.000,0.000,0.000,-0.884,0.381,0.270,0.346,0.183,0.920,10.948,5.954,1.389,-2.244,0.570,0.278,0.774,10.030,-5.496,-3.939,-2.382,none
13.274620,0.427,-0.482,-0.765,2456.34,0.000,0.000,0.000,-0.482,0.329,0.812,0.544,-0.376,-0.750,2472.30,0.000,0.000,0.000,-0.283,0.612,0.739,-0.036,-0.551,-0.834,2491.38,3.021,1.119,-1.231,-0.131,0.110,-0.985,0.328,-0.121,-0.937,2484.84,0.000,0.000,0.000,-0.883,0.403,0.241,0.345,0.185,0.920,10.974,5.954,0.748,-1.740,0.568,0.277,0.775,10.006,-4.947,-4.733,-3.176,none
