time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
0.032603,-0.103,0.941,0.323,0.995,-0.052,0.087,0.747,-0.662,0.053,0.861,0.156,-0.484,0.131,-0.919,0.372,,,,0.69,0.281,0.667,-0.267,-0.877,0.4,,,,0.813,0.13,0.568,-0.289,-0.867,0.405,,,,0.957,-0.074,0.281,-0.408,-0.795,0.449,,,,0.83,-0.166,0.533,-0.597,-0.702,0.388,,,,paper
0.076786,-0.095,0.948,0.303,0.989,-0.106,0.106,0.762,-0.644,0.071,0.87,0.14,-0.473,-0.091,-0.908,0.409,,,,0.707,0.256,0.659,-0.338,-0.863,0.375,,,,0.835,0.096,0.541,-0.367,-0.855,0.367,,,,0.967,-0.112,0.228,-0.514,-0.686,0.514,,,,0.877,-0.211,0.431,-0.655,-0.509,0.558,,,,paper
0.115646,-0.114,0.953,0.282,0.381,0.889,0.254,0.762,-0.644,0.071,0.849,0.132,-0.512,0.447,-0.894,-0.0,,,,0.732,0.251,0.634,-0.0,-0.707,0.707,,,,0.843,0.095,0.53,0.139,-0.766,0.627,,,,0.967,-0.108,0.232,0.0,-0.753,0.659,,,,0.852,-0.196,0.486,-0.59,-0.499,0.635,,,,paper
0.161653,-0.109,0.945,0.309,0.796,0.597,0.1,0.797,-0.592,0.123,0.862,0.136,-0.488,0.889,-0.381,0.254,,,,0.708,0.263,0.656,-0.156,-0.312,0.937,,,,0.83,0.105,0.547,0.205,-0.41,0.889,,,,0.964,-0.1,0.246,0.398,-0.199,0.896,,,,0.856,-0.216,0.469,-0.579,-0.331,0.745,,,,paper
0.200041,-0.097,0.951,0.293,-0.566,0.707,0.424,0.797,-0.592,0.123,0.847,0.116,-0.519,0.873,0.436,0.218,,,,0.727,0.248,0.64,0.164,0.082,0.983,,,,0.839,0.095,0.535,0.518,-0.207,0.83,,,,0.964,-0.097,0.247,0.85,0.261,0.458,,,,0.85,-0.213,0.481,0.651,0.651,-0.391,,,,paper
0.246896,-0.093,0.951,0.296,0.333,0.667,0.667,0.723,-0.674,0.151,0.854,0.111,-0.508,0.758,0.487,0.433,,,,0.733,0.237,0.638,0.053,0.316,0.947,,,,0.855,0.065,0.515,0.475,-0.237,0.848,,,,0.966,-0.114,0.233,0.876,0.138,0.461,,,,0.841,-0.197,0.504,0.553,0.352,-0.755,,,,paper
0.284674,-0.107,0.952,0.286,0.384,0.512,0.768,0.723,-0.674,0.151,0.861,0.135,-0.491,0.635,0.499,0.59,,,,0.707,0.264,0.657,0.046,0.41,0.911,,,,0.82,0.127,0.558,0.532,-0.177,0.828,,,,0.959,-0.065,0.275,0.912,0.14,0.386,,,,0.836,-0.193,0.514,0.241,0.097,-0.966,,,,paper
0.331123,-0.096,0.95,0.296,-0.707,-0.707,-0.0,0.75,-0.655,0.094,0.848,0.103,-0.52,0.743,0.371,0.557,,,,0.726,0.243,0.643,0.358,0.072,0.931,,,,0.845,0.08,0.529,0.64,-0.151,0.753,,,,0.961,-0.087,0.264,0.954,0.249,0.166,,,,0.838,-0.164,0.52,0.062,0.124,-0.99,,,,paper
0.370088,-0.095,0.953,0.287,1.0,0.0,-0.0,0.758,-0.64,0.126,0.842,0.097,-0.53,0.921,-0.369,-0.123,,,,0.738,0.238,0.631,0.376,-0.47,0.799,,,,0.843,0.094,0.529,0.57,-0.38,0.728,,,,0.962,-0.078,0.262,0.956,-0.042,0.291,,,,0.846,-0.159,0.508,-0.176,-0.44,-0.88,,,,paper
0.414988,-0.088,0.951,0.295,0.707,0.707,0.0,0.743,-0.66,0.109,0.862,0.1,-0.497,0.831,-0.147,-0.537,,,,0.737,0.233,0.634,0.627,-0.289,0.723,,,,0.854,0.066,0.516,0.725,-0.229,0.649,,,,0.965,-0.099,0.244,0.982,0.103,0.155,,,,0.856,-0.156,0.493,0.106,0.035,-0.994,,,,paper
0.453785,-0.102,0.953,0.284,-0.162,0.973,0.162,0.743,-0.66,0.109,0.851,0.094,-0.517,0.896,-0.117,-0.428,,,,0.727,0.252,0.639,0.561,-0.262,0.785,,,,0.847,0.089,0.524,0.677,-0.206,0.706,,,,0.962,-0.078,0.261,0.969,0.04,0.242,,,,0.839,-0.144,0.525,0.085,-0.028,-0.996,,,,paper
0.498956,-0.099,0.952,0.288,0.83,-0.518,0.207,0.743,-0.66,0.109,0.869,0.104,-0.484,0.946,-0.167,-0.278,,,,0.71,0.26,0.655,0.398,-0.199,0.896,,,,0.836,0.097,0.54,0.611,-0.163,0.774,,,,0.958,-0.062,0.28,0.913,0.203,0.355,,,,0.849,-0.133,0.512,0.275,0.118,-0.954,,,,paper
0.538431,-0.091,0.955,0.282,0.702,-0.702,0.117,0.729,-0.676,0.107,0.856,0.105,-0.506,0.953,0.073,-0.293,,,,0.728,0.25,0.638,0.473,0.068,0.878,,,,0.846,0.086,0.527,0.734,0.056,0.677,,,,0.959,-0.067,0.275,0.887,0.444,0.127,,,,0.874,-0.124,0.47,0.345,0.078,-0.935,,,,paper
0.583475,-0.106,0.954,0.28,-0.857,0.286,-0.429,0.716,-0.69,0.103,0.86,0.096,-0.502,0.675,0.3,-0.675,,,,0.728,0.25,0.638,0.885,0.442,0.147,,,,0.848,0.082,0.524,0.962,0.275,-0.0,,,,0.962,-0.074,0.262,0.633,0.575,-0.518,,,,0.86,-0.032,0.51,0.527,0.009,-0.85,,,,paper
0.625089,-0.103,0.952,0.288,-0.937,-0.156,-0.312,0.716,-0.69,0.103,0.854,0.096,-0.511,0.61,0.271,-0.745,,,,0.729,0.255,0.635,0.864,0.432,0.259,,,,0.851,0.081,0.518,0.967,0.242,0.081,,,,0.962,-0.074,0.262,0.673,0.673,-0.306,,,,0.811,0.025,0.584,0.404,-0.256,-0.878,,,,paper
0.666394,-0.105,0.952,0.286,0.404,-0.909,-0.101,0.726,-0.676,0.129,0.861,0.099,-0.499,0.445,0.371,-0.815,,,,0.72,0.263,0.642,0.7,0.7,0.14,,,,0.841,0.096,0.532,0.896,0.398,-0.199,,,,0.959,-0.056,0.279,0.47,0.873,-0.134,,,,0.867,0.065,0.493,-0.156,-0.517,-0.842,,,,paper
0.708506,-0.095,0.954,0.285,-0.429,-0.857,-0.286,0.744,-0.659,0.111,0.853,0.097,-0.512,0.108,0.647,-0.755,,,,0.734,0.254,0.629,0.564,0.776,-0.282,,,,0.852,0.081,0.516,0.725,0.544,-0.423,,,,0.959,-0.056,0.278,0.352,0.755,-0.553,,,,0.888,0.055,0.456,-0.814,-0.457,-0.357,,,,paper
0.751019,-0.104,0.953,0.283,-0.937,0.11,-0.331,0.752,-0.647,0.127,0.857,0.109,-0.504,0.08,0.598,-0.797,,,,0.72,0.271,0.638,0.576,0.618,-0.535,,,,0.843,0.097,0.529,0.58,0.425,-0.695,,,,0.956,-0.049,0.29,0.242,0.725,-0.645,,,,0.887,0.038,0.46,-0.944,-0.255,0.208,,,,paper
0.796042,-0.114,0.948,0.298,-0.859,0.229,-0.458,0.752,-0.648,0.116,0.851,0.082,-0.519,0.056,0.447,-0.893,,,,0.73,0.262,0.631,0.552,0.491,-0.674,,,,0.842,0.105,0.529,0.431,0.269,-0.861,,,,0.95,-0.016,0.312,-0.175,0.526,-0.832,,,,0.874,0.009,0.485,-0.906,-0.291,0.308,,,,paper
0.831637,-0.118,0.948,0.296,0.447,0.0,-0.894,0.791,-0.591,0.158,0.861,0.106,-0.497,-0.262,0.087,-0.961,,,,0.707,0.287,0.646,0.087,0.262,-0.961,,,,0.834,0.125,0.537,0.062,0.124,-0.99,,,,0.953,-0.016,0.303,-0.709,0.253,-0.658,,,,0.901,-0.011,0.434,-0.835,-0.322,0.446,,,,paper
0.872878,-0.126,0.947,0.297,-0.867,0.248,-0.433,0.755,-0.652,0.069,0.844,0.108,-0.526,-0.458,0.229,-0.859,,,,0.734,0.279,0.619,0.0,0.468,-0.884,,,,0.855,0.108,0.508,-0.078,0.35,-0.933,,,,0.962,-0.036,0.271,-0.726,0.341,-0.598,,,,0.875,-0.052,0.482,-0.784,-0.361,0.504,,,,paper
0.912854,-0.093,0.946,0.311,-0.867,0.248,-0.433,0.758,-0.64,0.126,0.846,0.107,-0.522,-0.0,-0.507,-0.862,,,,0.735,0.273,0.621,0.138,-0.208,-0.968,,,,0.861,0.092,0.501,-0.212,-0.042,-0.976,,,,0.959,-0.028,0.283,-0.882,-0.237,-0.407,,,,0.913,-0.132,0.385,-0.702,-0.435,0.563,,,,paper
0.959938,-0.115,0.949,0.294,0.137,0.824,-0.549,0.758,-0.64,0.126,0.86,0.116,-0.496,0.101,-0.253,-0.962,,,,0.723,0.278,0.633,0.623,0.078,-0.778,,,,0.845,0.118,0.522,0.164,-0.0,-0.986,,,,0.961,-0.03,0.274,-0.664,-0.258,-0.701,,,,0.931,-0.203,0.304,-0.665,-0.464,0.586,,,,paper
0.995287,-0.119,0.949,0.292,-0.108,0.97,-0.216,0.771,-0.616,0.163,0.862,0.11,-0.495,0.365,-0.183,-0.913,,,,0.723,0.274,0.634,0.816,0.408,-0.408,,,,0.848,0.112,0.518,-0.0,0.316,-0.949,,,,0.962,-0.034,0.272,-0.963,-0.12,-0.241,,,,0.918,-0.225,0.327,-0.614,-0.566,0.55,,,,paper
1.039726,-0.117,0.946,0.302,-0.588,0.784,-0.196,0.771,-0.616,0.163,0.855,0.119,-0.505,0.349,0.116,-0.93,,,,0.718,0.288,0.633,0.688,0.688,0.229,,,,0.845,0.123,0.52,0.696,0.174,-0.696,,,,0.96,-0.02,0.28,-0.873,0.218,-0.436,,,,0.921,-0.233,0.313,-0.241,-0.482,-0.843,,,,paper
1.085855,-0.133,0.946,0.294,0.514,0.686,0.514,0.771,-0.616,0.163,0.851,0.123,-0.511,0.781,-0.0,-0.625,,,,0.715,0.299,0.632,-0.0,0.275,0.962,,,,0.841,0.136,0.523,0.0,-0.0,1.0,,,,0.958,-0.011,0.285,-0.617,0.154,0.772,,,,0.912,-0.253,0.323,0.365,0.0,-0.931,,,,paper
1.124675,-0.124,0.946,0.301,0.985,-0.123,-0.123,0.797,-0.593,0.113,0.853,0.135,-0.505,0.154,-0.617,-0.772,,,,0.708,0.305,0.637,0.365,-0.183,0.913,,,,0.839,0.141,0.525,0.243,-0.97,-0.0,,,,0.956,0.002,0.294,-0.905,-0.302,0.302,,,,0.906,-0.17,0.388,0.417,-0.061,-0.907,,,,paper
1.169035,-0.128,0.948,0.292,0.913,-0.355,0.203,0.797,-0.593,0.113,0.855,0.13,-0.502,-0.0,-0.992,0.124,,,,0.705,0.306,0.639,-0.371,-0.557,0.743,,,,0.836,0.144,0.529,-0.39,-0.781,0.488,,,,0.959,-0.007,0.284,-0.737,-0.164,0.655,,,,0.93,-0.036,0.367,0.335,-0.188,-0.923,,,,paper
1.209496,-0.118,0.949,0.292,0.913,-0.355,0.203,0.764,-0.636,0.112,0.842,0.116,-0.527,-0.485,-0.728,-0.485,,,,0.728,0.289,0.621,-0.485,-0.485,0.728,,,,0.85,0.126,0.512,-0.0,-0.949,0.316,,,,0.963,-0.025,0.269,-0.588,0.196,0.784,,,,0.93,0.018,0.367,0.201,-0.218,-0.955,,,,paper
1.254045,-0.121,0.951,0.286,0.953,-0.28,0.112,0.764,-0.636,0.112,0.847,0.124,-0.517,0.625,-0.625,-0.469,,,,0.727,0.291,0.622,0.101,-0.404,0.909,,,,0.853,0.122,0.508,0.309,-0.619,0.722,,,,0.963,-0.021,0.268,0.482,-0.241,0.843,,,,0.952,0.048,0.302,0.085,-0.235,-0.968,,,,paper
1.299821,-0.128,0.949,0.289,0.953,-0.28,0.112,0.757,-0.646,0.101,0.844,0.103,-0.526,0.937,-0.156,-0.312,,,,0.725,0.288,0.626,0.0,-0.091,0.996,,,,0.85,0.125,0.512,0.432,-0.259,0.864,,,,0.964,-0.023,0.264,0.667,-0.133,0.733,,,,0.948,0.042,0.315,0.231,0.196,-0.953,,,,paper
1.33816,-0.125,0.95,0.286,0.832,-0.535,0.149,0.757,-0.646,0.101,0.845,0.123,-0.521,0.745,-0.596,0.298,,,,0.721,0.297,0.626,-0.287,-0.215,0.933,,,,0.846,0.136,0.515,0.073,-0.293,0.953,,,,0.96,-0.005,0.281,0.425,-0.053,0.904,,,,0.933,0.161,0.323,0.321,0.223,-0.92,,,,paper
1.380437,-0.114,0.954,0.276,0.796,-0.597,0.1,0.757,-0.646,0.101,0.85,0.12,-0.513,1.0,-0.0,0.0,,,,0.722,0.293,0.627,-0.287,0.0,0.958,,,,0.849,0.128,0.513,0.1,-0.0,0.995,,,,0.962,-0.019,0.271,0.426,0.304,0.852,,,,0.917,0.207,0.341,0.333,0.252,-0.908,,,,paper
1.426067,-0.11,0.954,0.279,0.552,-0.797,0.245,0.785,-0.603,0.143,0.847,0.12,-0.519,0.981,-0.196,0.0,,,,0.72,0.295,0.628,-0.259,-0.173,0.95,,,,0.848,0.126,0.515,0.108,-0.216,0.97,,,,0.96,-0.019,0.281,0.215,0.287,0.933,,,,0.911,0.223,0.348,0.255,0.306,-0.917,,,,paper
1.470496,-0.105,0.957,0.272,0.555,-0.832,0.0,0.796,-0.583,0.164,0.843,0.111,-0.525,0.365,0.183,-0.913,,,,0.732,0.281,0.621,-0.196,-0.0,0.981,,,,0.855,0.115,0.505,0.688,-0.229,0.688,,,,0.963,-0.033,0.266,0.424,0.566,0.707,,,,0.919,0.233,0.318,-0.169,-0.101,-0.98,,,,paper
1.510344,-0.113,0.956,0.272,0.832,-0.555,0.0,0.745,-0.649,0.156,0.844,0.1,-0.526,0.408,0.408,-0.816,,,,0.734,0.274,0.621,-0.0,0.371,0.928,,,,0.853,0.114,0.509,0.557,0.371,0.743,,,,0.963,-0.026,0.27,0.272,0.68,0.68,,,,0.912,0.243,0.331,-0.098,-0.344,-0.934,,,,paper
1.554684,-0.109,0.956,0.273,0.492,-0.615,0.615,0.784,-0.601,0.155,0.847,0.115,-0.519,0.64,0.64,-0.426,,,,0.728,0.286,0.623,-0.265,0.265,0.927,,,,0.851,0.121,0.511,0.169,0.507,0.845,,,,0.961,-0.024,0.275,0.333,0.667,0.667,,,,0.911,0.247,0.33,-0.666,-0.555,-0.499,,,,paper
1.594306,-0.114,0.955,0.272,0.236,-0.943,0.236,0.733,-0.661,0.161,0.838,0.11,-0.535,0.707,0.0,-0.707,,,,0.736,0.284,0.614,-0.371,0.0,0.928,,,,0.856,0.115,0.504,0.236,0.236,0.943,,,,0.961,-0.024,0.275,0.196,0.588,0.784,,,,0.906,0.248,0.342,-0.86,-0.43,0.276,,,,paper
1.639851,-0.113,0.955,0.274,0.667,0.333,-0.667,0.765,-0.626,0.151,0.843,0.117,-0.525,0.0,0.124,-0.992,,,,0.734,0.284,0.617,1.0,-0.0,0.0,,,,0.855,0.117,0.505,0.97,-0.0,-0.243,,,,0.962,-0.023,0.271,0.577,0.577,-0.577,,,,0.91,0.24,0.339,-0.814,-0.309,0.491,,,,paper
1.685618,-0.113,0.954,0.277,-0.926,0.337,-0.168,0.765,-0.626,0.151,0.839,0.092,-0.536,0.272,0.136,-0.953,,,,0.744,0.269,0.612,0.949,0.316,-0.0,,,,0.861,0.105,0.498,0.784,0.196,-0.588,,,,0.964,-0.022,0.263,0.514,0.514,-0.686,,,,0.936,0.198,0.292,-0.758,-0.24,0.606,,,,paper
1.724456,-0.103,0.957,0.272,-0.894,0.447,-0.0,0.772,-0.617,0.151,0.848,0.108,-0.519,0.811,0.324,-0.487,,,,0.725,0.288,0.625,-0.218,0.436,0.873,,,,0.851,0.121,0.512,0.408,0.816,0.408,,,,0.961,-0.012,0.277,0.0,0.894,0.447,,,,0.945,0.167,0.283,-0.722,-0.127,0.68,,,,paper
1.766271,-0.105,0.955,0.276,-0.889,0.381,0.254,0.772,-0.617,0.151,0.842,0.1,-0.53,0.745,0.596,-0.298,,,,0.738,0.276,0.615,-0.272,0.68,0.68,,,,0.861,0.105,0.498,0.0,0.894,0.447,,,,0.964,-0.024,0.265,-0.156,0.937,0.312,,,,0.937,0.16,0.311,-0.595,0.278,0.754,,,,paper
1.808193,-0.106,0.956,0.275,-0.64,0.64,0.426,0.757,-0.625,0.19,0.843,0.114,-0.526,0.762,0.457,-0.457,,,,0.734,0.286,0.616,0.0,0.625,0.781,,,,0.857,0.117,0.502,0.728,0.485,0.485,,,,0.963,-0.019,0.267,0.192,0.962,0.192,,,,0.936,0.159,0.314,-0.277,0.83,0.484,,,,paper
1.852679,-0.125,0.953,0.276,-0.64,0.64,0.426,0.791,-0.6,0.122,0.835,0.108,-0.539,0.717,0.359,-0.598,,,,0.742,0.286,0.607,0.514,0.514,0.686,,,,0.862,0.118,0.492,0.962,0.192,0.192,,,,0.964,-0.007,0.264,0.617,0.772,-0.154,,,,0.932,0.17,0.32,0.132,0.991,0.0,,,,paper
1.891165,-0.125,0.953,0.274,-0.514,0.686,-0.514,0.765,-0.617,0.186,0.838,0.105,-0.536,0.862,0.123,-0.492,,,,0.741,0.284,0.609,0.549,0.137,0.824,,,,0.861,0.116,0.495,0.857,-0.286,0.429,,,,0.965,-0.009,0.264,0.772,0.617,0.154,,,,0.932,0.17,0.32,0.371,0.928,0.0,,,,paper
1.936158,-0.109,0.955,0.277,-0.707,0.566,-0.424,0.757,-0.645,0.103,0.846,0.106,-0.522,0.793,0.226,-0.566,,,,0.729,0.287,0.622,0.651,0.391,0.651,,,,0.856,0.116,0.504,0.99,0.0,0.141,,,,0.962,-0.013,0.273,0.843,0.482,-0.241,,,,0.932,0.159,0.325,0.506,0.853,-0.126,,,,paper
1.974775,-0.113,0.952,0.285,-0.656,0.375,-0.656,0.79,-0.594,0.153,0.843,0.091,-0.531,0.943,0.105,-0.314,,,,0.736,0.282,0.616,0.651,0.391,0.651,,,,0.856,0.119,0.503,0.889,0.111,0.444,,,,0.963,-0.011,0.268,0.913,0.365,-0.183,,,,0.938,0.171,0.302,0.677,0.719,-0.155,,,,paper
2.019514,-0.134,0.949,0.285,-0.686,0.514,-0.514,0.79,-0.594,0.153,0.843,0.104,-0.527,0.996,-0.091,0.0,,,,0.726,0.296,0.621,0.095,0.286,0.953,,,,0.852,0.129,0.507,0.535,0.267,0.802,,,,0.959,0.01,0.284,0.585,0.668,0.46,,,,0.91,0.207,0.36,0.781,0.564,-0.269,,,,paper
2.062193,-0.138,0.949,0.285,-0.625,0.781,0.0,0.79,-0.594,0.153,0.843,0.105,-0.528,0.784,-0.196,-0.588,,,,0.727,0.297,0.62,-0.391,0.13,0.911,,,,0.85,0.133,0.51,0.192,0.192,0.962,,,,0.955,0.021,0.297,0.3,0.675,0.675,,,,0.879,0.233,0.416,0.75,0.644,-0.154,,,,paper
2.10447,-0.134,0.951,0.28,0.905,0.302,-0.302,0.765,-0.625,0.156,0.841,0.101,-0.531,0.302,-0.302,-0.905,,,,0.732,0.289,0.617,-0.625,-0.0,0.781,,,,0.855,0.122,0.504,-0.707,0.0,0.707,,,,0.958,0.009,0.288,-0.384,0.512,0.768,,,,0.875,0.247,0.417,0.714,0.68,-0.17,,,,paper
2.14833,-0.123,0.953,0.277,0.943,-0.236,-0.236,0.791,-0.589,0.167,0.844,0.098,-0.528,0.154,-0.617,-0.772,,,,0.731,0.289,0.618,-0.333,-0.667,0.667,,,,0.854,0.121,0.506,-0.302,-0.905,0.302,,,,0.958,0.002,0.286,-0.857,-0.0,0.514,,,,0.876,0.249,0.414,0.568,0.821,0.063,,,,paper
2.187022,-0.125,0.955,0.268,0.816,-0.408,-0.408,0.758,-0.636,0.145,0.824,0.074,-0.562,0.442,-0.885,0.147,,,,0.755,0.274,0.596,-0.514,-0.514,0.686,,,,0.874,0.1,0.475,-0.615,-0.492,0.615,,,,0.966,-0.01,0.257,-0.704,-0.088,0.704,,,,0.891,0.25,0.379,-0.433,0.248,0.867,,,,paper
2.233462,-0.157,0.952,0.264,0.87,0.348,0.348,0.758,-0.636,0.145,0.824,0.115,-0.555,0.885,-0.442,0.147,,,,0.752,0.3,0.587,-0.552,-0.345,0.759,,,,0.876,0.122,0.466,-0.453,-0.362,0.815,,,,0.971,0.006,0.24,-0.503,-0.072,0.862,,,,0.891,0.263,0.37,-0.485,0.032,0.874,,,,paper
2.272179,-0.141,0.952,0.271,0.0,0.857,0.514,0.764,-0.63,0.139,0.822,0.112,-0.558,0.97,-0.243,-0.0,,,,0.756,0.293,0.585,-0.566,-0.162,0.808,,,,0.876,0.116,0.468,-0.436,-0.218,0.873,,,,0.97,-0.008,0.242,-0.308,0.231,0.923,,,,0.908,0.227,0.352,-0.237,0.434,0.869,,,,paper
2.311415,-0.097,0.959,0.268,-0.0,0.965,-0.263,0.764,-0.63,0.139,0.829,0.089,-0.552,0.37,-0.092,-0.925,,,,0.764,0.259,0.592,0.312,0.156,0.937,,,,0.883,0.067,0.465,0.845,-0.169,0.507,,,,0.97,-0.065,0.232,0.384,0.512,0.768,,,,0.913,0.185,0.363,0.292,0.62,0.729,,,,paper
2.355836,-0.09,0.956,0.278,-0.514,0.845,-0.147,0.776,-0.621,0.105,0.849,0.07,-0.524,0.254,0.254,-0.933,,,,0.742,0.251,0.621,0.854,0.488,0.183,,,,0.859,0.075,0.507,0.968,0.242,-0.061,,,,0.957,-0.045,0.288,0.878,0.473,-0.068,,,,0.89,0.181,0.419,0.229,0.725,0.649,,,,paper
2.401605,-0.111,0.946,0.305,-0.636,0.755,-0.159,0.779,-0.613,0.132,0.874,0.083,-0.48,0.096,0.574,-0.813,,,,0.704,0.274,0.656,0.639,0.767,-0.064,,,,0.833,0.111,0.542,0.717,0.598,-0.359,,,,0.945,-0.007,0.327,0.532,0.828,-0.177,,,,0.884,0.178,0.432,-0.073,0.913,0.402,,,,paper
2.439814,-0.123,0.95,0.287,-0.975,0.222,0.0,0.764,-0.633,0.124,0.845,0.072,-0.53,0.06,0.84,-0.54,,,,0.738,0.262,0.622,0.287,0.933,0.215,,,,0.853,0.098,0.512,0.374,0.873,-0.312,,,,0.952,-0.013,0.305,0.174,0.985,0.0,,,,0.877,0.193,0.441,-0.037,0.955,0.294,,,,paper
2.485969,-0.115,0.948,0.296,-0.74,0.647,0.185,0.765,-0.625,0.156,0.853,0.097,-0.512,0.374,0.686,-0.624,,,,0.721,0.285,0.632,0.382,0.841,0.382,,,,0.845,0.117,0.521,0.531,0.834,-0.152,,,,0.951,-0.003,0.309,0.312,0.937,0.156,,,,0.878,0.189,0.44,0.144,0.912,0.384,,,,paper
2.523606,-0.138,0.935,0.325,-0.74,0.647,0.185,0.765,-0.631,0.129,0.868,0.09,-0.489,0.224,0.972,-0.075,,,,0.699,0.293,0.652,-0.408,0.816,0.408,,,,0.82,0.148,0.552,-0.209,0.975,0.07,,,,0.934,0.046,0.353,-0.275,0.881,0.385,,,,0.844,0.217,0.49,-0.324,0.811,0.487,,,,paper
2.570784,-0.144,0.948,0.282,0.1,-0.796,0.597,0.765,-0.631,0.129,0.841,0.12,-0.527,0.254,0.381,0.889,,,,0.727,0.308,0.613,-0.877,0.195,0.439,,,,0.855,0.131,0.502,-0.824,0.495,0.275,,,,0.954,0.012,0.299,-0.701,0.482,0.526,,,,0.872,0.198,0.448,-0.953,0.095,0.286,,,,paper
2.609532,-0.124,0.952,0.281,0.078,-0.778,0.623,0.765,-0.631,0.129,0.841,0.091,-0.533,0.085,0.513,0.854,,,,0.752,0.27,0.601,-0.881,0.235,0.411,,,,0.871,0.096,0.482,-0.808,0.559,0.186,,,,0.965,-0.024,0.262,-0.717,0.493,0.493,,,,0.897,0.195,0.396,-0.936,0.0,0.351,,,,paper
2.652366,-0.139,0.945,0.295,0.078,-0.778,0.623,0.752,-0.64,0.161,0.837,0.118,-0.534,-0.0,0.914,0.406,,,,0.731,0.303,0.612,-0.776,0.564,0.282,,,,0.85,0.138,0.508,-0.587,0.807,0.073,,,,0.951,0.018,0.309,-0.584,0.701,0.409,,,,0.871,0.189,0.454,-0.913,-0.0,0.409,,,,paper
2.698059,-0.118,0.949,0.293,0.688,-0.688,-0.229,0.757,-0.649,0.081,0.849,0.105,-0.518,-0.684,-0.456,0.57,,,,0.73,0.286,0.62,-0.857,-0.514,0.0,,,,0.851,0.117,0.512,-0.923,-0.231,-0.308,,,,0.954,-0.006,0.301,-0.985,-0.0,0.174,,,,0.884,0.17,0.434,-0.923,-0.244,0.298,,,,paper
2.745436,-0.084,0.955,0.286,0.0,0.894,-0.447,0.757,-0.649,0.081,0.837,0.052,-0.545,-0.267,-0.535,-0.802,,,,0.762,0.23,0.605,-0.688,-0.688,0.229,,,,0.871,0.056,0.488,-0.784,-0.196,-0.588,,,,0.961,-0.066,0.269,-0.97,0.108,0.216,,,,0.905,0.136,0.403,-0.867,-0.128,0.482,,,,paper
2.782485,-0.102,0.944,0.312,0.0,0.949,0.316,0.771,-0.63,0.094,0.866,0.067,-0.495,0.588,0.196,-0.784,,,,0.718,0.258,0.646,-0.588,0.196,0.784,,,,0.836,0.1,0.539,-0.408,0.816,0.408,,,,0.944,-0.018,0.331,-0.651,0.391,0.651,,,,0.879,0.134,0.457,-0.804,-0.042,0.593,,,,paper
2.82405,-0.129,0.938,0.321,0.154,-0.772,0.617,0.771,-0.63,0.094,0.865,0.089,-0.493,-0.0,0.371,0.928,,,,0.712,0.281,0.644,-0.931,0.072,0.358,,,,0.831,0.126,0.541,-0.941,0.282,0.188,,,,0.942,0.006,0.336,-0.809,0.311,0.498,,,,0.876,0.142,0.46,-0.931,-0.089,0.355,,,,paper
2.869479,-0.138,0.948,0.288,0.368,-0.882,0.294,0.771,-0.622,0.137,0.836,0.097,-0.54,-0.391,-0.13,0.911,,,,0.75,0.275,0.602,-0.927,-0.265,0.265,,,,0.862,0.107,0.495,-0.983,-0.082,0.164,,,,0.96,-0.02,0.279,-0.881,0.059,0.47,,,,0.899,0.14,0.414,-0.958,-0.282,0.056,,,,paper
2.913893,-0.111,0.954,0.278,0.535,-0.267,-0.802,0.771,-0.63,0.094,0.83,0.08,-0.552,-0.667,-0.667,-0.333,,,,0.764,0.256,0.592,-0.845,-0.507,0.169,,,,0.874,0.078,0.48,-0.816,-0.408,-0.408,,,,0.963,-0.045,0.266,-0.963,0.12,0.241,,,,0.904,0.129,0.407,-0.83,-0.207,-0.518,,,,paper
2.953471,-0.103,0.954,0.282,0.824,0.137,-0.549,0.757,-0.632,0.164,0.843,0.053,-0.536,0.0,-0.832,-0.555,,,,0.75,0.24,0.616,-0.0,-0.894,0.447,,,,0.858,0.078,0.508,0.0,-0.981,0.196,,,,0.954,-0.039,0.298,-0.913,-0.365,0.183,,,,0.897,0.126,0.425,-0.503,-0.704,-0.503,,,,paper
2.998567,-0.117,0.95,0.291,0.98,0.14,-0.14,0.764,-0.635,0.113,0.85,0.074,-0.521,-0.0,-0.832,-0.555,,,,0.733,0.263,0.627,-0.762,-0.457,0.457,,,,0.846,0.101,0.523,-0.97,-0.243,-0.0,,,,0.951,-0.02,0.308,-0.936,0.0,0.351,,,,0.89,0.132,0.436,-0.704,-0.503,-0.503,,,,paper
