time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
17.187924,-1.6,9.3,3.25,0.03,-0.13,-0.06,27.63,-18.06,1.31,8.57,0.43,-5.05,-0.13,0.02,0.05,,,,7.73,2.73,6.27,-0.16,-0.02,-0.08,,,,8.66,1.02,5.55,-0.15,0.01,-0.11,,,,9.54,0.02,3.75,-0.2,0.05,-0.04,,,,9.07,1.6,5.08,-0.21,-0.01,-0.1,,,,paper
17.18806,-1.57,9.57,3.52,0.01,-0.2,-0.07,26.88,-19.38,0.38,8.93,0.47,-5.09,-0.18,0.05,0.1,,,,7.91,2.85,6.56,-0.23,-0.01,-0.12,,,,8.9,1.08,5.82,-0.23,0.04,-0.14,,,,9.82,0.08,3.97,-0.28,0.09,-0.06,,,,9.26,1.68,5.28,-0.3,0.01,-0.12,,,,paper
17.188189,-1.57,9.61,3.64,-0.04,-0.34,-0.07,26.31,-19.0,1.75,9.37,0.44,-5.2,-0.25,0.08,0.16,,,,8.15,2.98,6.98,-0.31,-0.0,-0.17,,,,9.18,1.16,6.2,-0.31,0.07,-0.18,,,,10.15,0.17,4.34,-0.36,0.13,-0.09,,,,9.53,1.81,5.73,-0.39,0.02,-0.14,,,,paper
17.188319,-1.53,10.18,4.06,-0.03,-0.41,-0.07,27.44,-18.25,-0.13,9.99,0.55,-5.04,-0.28,0.14,0.29,,,,8.36,3.15,7.58,-0.48,0.04,-0.16,,,,9.61,1.2,6.7,-0.46,0.15,-0.18,,,,10.72,0.04,4.56,-0.5,0.22,-0.06,,,,9.91,1.78,5.69,-0.54,0.06,-0.12,,,,paper
17.189214,-1.45,10.14,4.06,-0.24,-0.6,0.05,27.44,-18.25,-0.13,10.06,0.34,-5.24,-0.35,0.31,0.37,,,,8.52,3.01,7.63,-0.6,0.19,-0.22,,,,9.59,1.14,6.76,-0.55,0.31,-0.22,,,,10.62,0.11,4.78,-0.58,0.39,-0.07,,,,9.86,1.76,6.1,-0.67,0.19,-0.1,,,,paper
17.189348,-1.3,9.95,4.06,-0.21,-0.69,0.08,27.13,-19.19,-1.31,10.01,0.36,-4.98,-0.4,0.42,0.5,,,,8.26,2.94,7.58,-0.76,0.27,-0.23,,,,9.39,1.08,6.73,-0.68,0.43,-0.22,,,,10.44,0.02,4.73,-0.7,0.51,-0.05,,,,9.72,1.61,6.0,-0.84,0.25,-0.08,,,,paper
17.199585,-1.18,9.61,3.83,-0.26,-0.96,0.15,27.13,-19.19,-1.31,9.57,0.3,-4.95,-0.46,0.51,0.6,,,,8.03,2.79,7.19,-0.89,0.34,-0.25,,,,9.09,0.93,6.36,-0.79,0.52,-0.24,,,,10.09,-0.14,4.42,-0.8,0.61,-0.05,,,,9.49,1.46,5.73,-0.97,0.31,-0.06,,,,paper
17.239872,-1.07,9.38,3.56,-0.26,-0.96,0.15,25.31,-19.31,-3.19,9.2,0.23,-4.84,-0.51,0.58,0.65,,,,7.86,2.6,6.85,-0.95,0.39,-0.29,,,,8.85,0.74,6.04,-0.85,0.58,-0.27,,,,9.77,-0.33,4.15,-0.85,0.69,-0.06,,,,9.27,1.24,5.42,-1.04,0.37,-0.07,,,,paper
17.286199,-0.76,9.15,3.45,-0.4,-1.03,0.17,25.31,-19.31,-3.19,8.83,0.03,-4.68,-0.54,0.65,0.64,,,,7.62,2.3,6.57,-0.97,0.46,-0.33,,,,8.47,0.47,5.77,-0.85,0.65,-0.3,,,,9.31,-0.57,3.98,-0.85,0.76,-0.1,,,,8.96,0.94,5.25,-1.07,0.43,-0.08,,,,paper
17.700116,-0.41,8.8,3.37,-0.4,-1.03,0.17,23.0,-19.13,-7.25,8.61,-0.16,-4.46,-0.55,0.65,0.63,,,,7.3,2.03,6.48,-0.97,0.45,-0.35,,,,8.07,0.34,5.77,-0.86,0.64,-0.33,,,,8.85,-0.63,4.09,-0.86,0.75,-0.12,,,,8.65,0.67,5.32,-1.08,0.42,-0.1,,,,paper
17.700268,-0.26,8.81,3.56,-0.4,-1.03,0.17,23.0,-19.13,-7.25,8.73,-0.31,-4.29,-0.58,0.63,0.63,,,,7.26,1.87,6.62,-0.98,0.43,-0.38,,,,8.05,0.15,5.87,-0.87,0.63,-0.36,,,,8.83,-0.81,4.19,-0.88,0.74,-0.15,,,,8.63,0.5,5.33,-1.09,0.42,-0.14,,,,paper
17.700395,0.12,8.65,3.48,-0.33,-1.03,0.09,21.56,-18.94,-6.69,8.63,-0.66,-4.22,-0.55,0.6,0.62,,,,7.23,1.48,6.56,-0.97,0.4,-0.38,,,,7.84,-0.16,5.86,-0.87,0.6,-0.35,,,,8.59,-1.08,4.25,-0.88,0.71,-0.15,,,,8.54,0.19,5.38,-1.08,0.39,-0.15,,,,paper
17.700523,0.35,8.73,3.41,-0.32,-1.04,0.08,21.56,-18.94,-6.69,8.63,-0.9,-4.02,-0.56,0.59,0.61,,,,7.18,1.21,6.62,-0.95,0.39,-0.38,,,,7.77,-0.48,5.88,-0.85,0.58,-0.35,,,,8.66,-1.48,4.18,-0.85,0.72,-0.14,,,,8.5,-0.07,5.21,-1.06,0.39,-0.15,,,,paper
17.700643,0.58,8.27,3.18,-0.31,-0.99,0.08,21.56,-18.94,-6.69,8.24,-1.34,-4.01,-0.44,0.56,0.58,,,,7.32,0.45,5.96,-0.85,0.33,-0.32,,,,7.28,-0.5,5.93,-0.77,0.56,-0.31,,,,7.99,-1.63,4.13,-0.8,0.67,-0.13,,,,8.23,-0.39,5.17,-1.02,0.35,-0.15,,,,paper
17.700776,0.89,8.04,3.14,-0.25,-0.92,0.05,17.5,-20.94,-11.75,7.95,-1.49,-3.78,-0.44,0.5,0.52,,,,6.71,0.44,5.92,-0.8,0.29,-0.32,,,,6.84,-0.94,5.47,-0.75,0.52,-0.34,,,,7.51,-1.71,4.07,-0.77,0.62,-0.16,,,,7.84,-0.75,4.81,-0.95,0.34,-0.18,,,,paper
17.700901,1.04,7.7,2.95,-0.32,-0.87,0.01,17.88,-19.75,-10.94,7.39,-1.5,-3.25,-0.49,0.45,0.44,,,,6.15,0.24,5.84,-0.73,0.26,-0.34,,,,6.4,-1.14,5.23,-0.68,0.44,-0.36,,,,6.91,-1.93,3.85,-0.7,0.54,-0.2,,,,7.42,-1.01,4.7,-0.85,0.3,-0.22,,,,paper
17.701902,1.16,7.5,2.87,-0.32,-0.87,0.01,17.13,-20.13,-13.5,7.0,-1.53,-2.98,-0.53,0.31,0.34,,,,5.57,0.1,5.55,-0.62,0.14,-0.39,,,,5.79,-1.26,4.97,-0.58,0.29,-0.4,,,,6.28,-2.01,3.79,-0.64,0.36,-0.26,,,,7.07,-1.32,4.57,-0.72,0.19,-0.3,,,,paper
17.702037,1.27,7.39,2.84,-0.13,-0.62,-0.24,17.13,-20.44,-12.75,6.94,-1.73,-3.07,-0.57,0.11,0.2,,,,5.64,-0.09,5.5,-0.46,-0.04,-0.44,,,,5.79,-1.4,4.96,-0.47,0.07,-0.46,,,,6.25,-2.15,3.8,-0.56,0.15,-0.34,,,,7.02,-1.4,4.69,-0.56,0.04,-0.41,,,,paper
17.712388,1.2,7.93,2.91,-0.13,-0.62,-0.24,17.31,-19.31,-13.0,7.32,-1.87,-3.24,-0.55,-0.1,0.08,,,,6.08,-0.13,5.77,-0.29,-0.23,-0.46,,,,6.28,-1.53,5.15,-0.35,-0.13,-0.48,,,,6.78,-2.29,3.87,-0.46,-0.07,-0.4,,,,7.44,-1.28,4.69,-0.4,-0.1,-0.5,,,,paper
17.749988,1.16,8.04,2.95,0.13,-0.3,-0.51,18.06,-19.56,-13.0,7.55,-1.88,-3.35,-0.52,-0.22,0.01,,,,6.24,-0.02,5.98,-0.19,-0.32,-0.45,,,,6.46,-1.43,5.36,-0.27,-0.25,-0.48,,,,7.02,-2.2,4.01,-0.39,-0.19,-0.41,,,,7.61,-1.2,4.73,-0.29,-0.18,-0.54,,,,paper
17.798523,0.96,8.08,2.95,0.25,-0.18,-0.59,18.06,-19.56,-13.0,7.69,-1.79,-3.46,-0.49,-0.35,-0.05,,,,6.41,0.14,6.03,-0.1,-0.44,-0.43,,,,6.67,-1.32,5.42,-0.2,-0.39,-0.46,,,,7.23,-2.06,4.04,-0.33,-0.33,-0.42,,,,7.74,-0.98,4.85,-0.18,-0.29,-0.57,,,,paper
18.207282,0.77,8.12,2.91,0.25,-0.18,-0.59,19.25,-19.0,-13.5,7.6,-1.63,-3.63,-0.46,-0.45,-0.1,,,,6.47,0.33,5.9,-0.02,-0.53,-0.41,,,,6.78,-1.07,5.35,-0.14,-0.48,-0.45,,,,7.36,-1.91,3.89,-0.28,-0.42,-0.43,,,,7.8,-0.83,4.69,-0.11,-0.35,-0.6,,,,paper
18.208106,0.46,8.27,2.8,0.35,-0.01,-0.72,19.25,-19.0,-13.5,7.63,-1.43,-3.89,-0.44,-0.57,-0.17,,,,6.97,0.3,5.4,0.11,-0.66,-0.39,,,,6.95,-0.87,5.17,-0.04,-0.61,-0.42,,,,7.54,-1.77,3.67,-0.23,-0.54,-0.46,,,,7.95,-0.58,4.63,-0.0,-0.43,-0.65,,,,paper
18.208244,0.35,8.57,2.72,0.35,-0.01,-0.72,22.0,-17.94,-11.38,8.31,-1.76,-4.38,-0.39,-0.61,-0.18,,,,7.03,0.61,5.73,0.17,-0.74,-0.39,,,,7.61,-1.26,4.87,0.01,-0.7,-0.41,,,,7.88,-1.75,3.57,-0.16,-0.62,-0.47,,,,8.23,-0.39,4.52,0.06,-0.49,-0.68,,,,paper
18.20838,0.16,8.96,2.8,0.39,0.13,-0.8,22.0,-17.94,-11.38,7.8,-1.34,-4.55,-0.42,-0.7,-0.25,,,,7.45,0.78,5.77,0.22,-0.77,-0.42,,,,7.85,-0.92,5.07,0.06,-0.77,-0.44,,,,8.38,-1.72,3.52,-0.13,-0.71,-0.49,,,,8.7,-0.17,4.57,0.14,-0.55,-0.71,,,,paper
18.208507,-0.18,9.61,2.8,0.39,0.13,-0.8,24.94,-16.94,-10.69,8.44,-1.4,-5.13,-0.38,-0.77,-0.3,,,,8.25,1.04,6.09,0.28,-0.8,-0.4,,,,8.78,-0.86,5.33,0.08,-0.81,-0.45,,,,9.37,-1.73,3.56,-0.09,-0.77,-0.47,,,,9.43,0.21,4.58,0.21,-0.58,-0.69,,,,paper
18.208642,-0.49,9.99,2.87,0.44,0.23,-0.77,26.31,-17.5,-8.19,8.98,-1.28,-5.47,-0.35,-0.73,-0.32,,,,8.77,1.33,6.44,0.3,-0.74,-0.37,,,,9.39,-0.64,5.65,0.11,-0.75,-0.42,,,,10.04,-1.5,3.78,-0.06,-0.73,-0.44,,,,9.89,0.6,4.81,0.24,-0.54,-0.63,,,,paper
18.208838,-0.72,10.3,3.1,0.44,0.18,-0.58,27.75,-16.13,-7.88,9.32,-1.17,-5.7,-0.28,-0.68,-0.26,,,,9.1,1.54,6.65,0.25,-0.68,-0.27,,,,9.79,-0.48,5.84,0.08,-0.68,-0.33,,,,10.47,-1.36,3.86,-0.06,-0.66,-0.33,,,,10.23,0.93,5.01,0.23,-0.51,-0.53,,,,paper
18.209772,-0.88,10.22,2.99,0.44,0.18,-0.58,27.75,-16.13,-7.88,9.33,-1.06,-5.77,-0.21,-0.58,-0.23,,,,9.17,1.71,6.68,0.22,-0.58,-0.2,,,,9.87,-0.34,5.85,0.08,-0.59,-0.25,,,,10.62,-1.24,3.87,-0.05,-0.57,-0.26,,,,10.24,1.04,4.95,0.19,-0.45,-0.42,,,,paper
18.209913,-1.03,10.11,2.99,0.35,0.2,-0.46,30.75,-15.75,-6.25,9.23,-0.81,-5.72,-0.15,-0.48,-0.18,,,,9.0,1.92,6.55,0.17,-0.48,-0.13,,,,9.78,-0.13,5.74,0.06,-0.49,-0.18,,,,10.51,-1.04,3.78,-0.05,-0.47,-0.18,,,,10.12,1.22,4.97,0.14,-0.37,-0.33,,,,paper
18.219785,-1.45,10.04,2.84,0.25,0.12,-0.31,30.75,-15.75,-6.25,9.04,-0.47,-5.75,-0.12,-0.38,-0.15,,,,8.86,2.21,6.32,0.12,-0.39,-0.1,,,,9.68,0.18,5.53,0.04,-0.39,-0.14,,,,10.43,-0.72,3.63,-0.05,-0.37,-0.13,,,,10.03,1.42,4.82,0.09,-0.31,-0.27,,,,paper
18.259359,-1.6,10.14,2.76,0.21,0.07,-0.27,30.75,-15.75,-6.25,8.86,-0.45,-6.11,-0.12,-0.32,-0.12,,,,9.11,2.25,6.05,0.09,-0.33,-0.09,,,,9.88,0.2,5.28,0.02,-0.33,-0.13,,,,10.57,-0.7,3.35,-0.07,-0.31,-0.11,,,,10.18,1.61,4.67,0.05,-0.26,-0.24,,,,paper
18.303925,-1.72,10.26,2.72,0.19,0.07,-0.2,31.06,-14.81,-5.0,8.87,-0.36,-6.19,-0.08,-0.25,-0.1,,,,9.23,2.37,6.0,0.05,-0.25,-0.05,,,,10.07,0.25,5.18,0.01,-0.25,-0.09,,,,10.75,-0.68,3.2,-0.07,-0.22,-0.07,,,,10.27,1.74,4.47,0.02,-0.2,-0.17,,,,paper
18.717092,-1.76,10.04,2.68,0.12,0.03,-0.13,31.06,-14.81,-5.0,8.66,-0.35,-6.2,-0.05,-0.17,-0.06,,,,9.11,2.31,5.81,0.01,-0.18,-0.02,,,,9.9,0.25,5.01,-0.01,-0.18,-0.05,,,,10.55,-0.66,3.1,-0.07,-0.15,-0.03,,,,10.13,1.76,4.45,-0.01,-0.15,-0.12,,,,paper
18.717245,-1.68,9.91,2.68,0.12,0.03,-0.13,33.88,-12.69,-3.5,8.49,-0.29,-6.04,-0.04,-0.11,-0.04,,,,8.88,2.3,5.7,-0.01,-0.11,-0.01,,,,9.7,0.25,4.92,-0.02,-0.1,-0.04,,,,10.34,-0.66,3.01,-0.07,-0.08,-0.01,,,,9.98,1.64,4.28,-0.04,-0.09,-0.09,,,,paper
18.717373,-1.68,9.91,2.61,0.06,0.01,-0.06,33.25,-13.06,-2.56,8.39,-0.33,-6.11,-0.03,-0.04,-0.06,,,,8.93,2.22,5.54,-0.01,-0.05,-0.01,,,,9.71,0.17,4.78,-0.0,-0.04,-0.04,,,,10.34,-0.76,2.9,-0.05,-0.02,-0.01,,,,10.0,1.61,4.19,-0.04,-0.02,-0.07,,,,paper
18.717498,-1.76,10.07,2.53,0.06,0.01,-0.06,34.25,-14.5,-4.06,8.46,-0.44,-6.35,-0.0,0.0,-0.07,,,,9.21,2.19,5.55,-0.01,0.0,0.0,,,,10.0,0.09,4.77,0.01,0.0,-0.02,,,,10.61,-0.79,2.84,-0.03,0.02,0.01,,,,10.24,1.74,4.14,-0.04,0.01,-0.03,,,,paper
18.717624,-1.68,10.18,2.41,-0.1,0.02,0.1,32.63,-15.81,-3.25,8.4,-0.58,-6.42,0.05,0.09,-0.06,,,,9.31,2.04,5.47,-0.01,0.1,0.05,,,,10.05,-0.09,4.67,0.03,0.1,0.03,,,,10.61,-0.97,2.73,0.01,0.12,0.06,,,,10.29,1.63,4.0,-0.05,0.1,0.03,,,,paper
18.71776,-1.49,9.95,2.18,-0.1,0.02,0.1,33.0,-15.13,-4.5,8.22,-0.75,-6.42,0.11,0.13,-0.05,,,,9.24,1.88,5.37,-0.02,0.15,0.1,,,,9.92,-0.2,4.56,0.04,0.14,0.09,,,,10.47,-1.09,2.64,0.03,0.16,0.12,,,,10.2,1.47,3.89,-0.05,0.12,0.11,,,,paper
18.717884,-1.41,9.95,2.03,-0.13,0.07,0.21,32.88,-14.69,-3.13,7.95,-0.85,-6.47,0.17,0.18,-0.05,,,,9.24,1.68,5.08,0.0,0.2,0.15,,,,9.84,-0.4,4.27,0.07,0.19,0.13,,,,10.31,-1.25,2.41,0.07,0.2,0.16,,,,10.16,1.36,3.67,-0.03,0.16,0.16,,,,paper
18.720792,-1.41,9.91,1.99,-0.14,0.1,0.25,32.31,-14.56,-4.56,7.92,-0.84,-6.37,0.23,0.23,-0.08,,,,9.16,1.67,5.06,0.03,0.27,0.2,,,,9.78,-0.39,4.26,0.12,0.24,0.18,,,,10.25,-1.25,2.35,0.13,0.24,0.2,,,,10.1,1.33,3.59,0.01,0.21,0.22,,,,paper
18.720919,-1.41,9.84,1.99,-0.18,0.18,0.31,31.75,-15.06,-5.06,7.83,-0.89,-6.44,0.3,0.24,-0.11,,,,9.14,1.61,4.96,0.08,0.29,0.25,,,,9.7,-0.45,4.19,0.17,0.25,0.23,,,,10.17,-1.3,2.39,0.19,0.24,0.24,,,,10.05,1.29,3.71,0.06,0.22,0.27,,,,paper
18.724475,-1.22,10.14,1.95,-0.15,0.21,0.33,30.75,-16.38,-5.19,8.01,-1.23,-6.53,0.37,0.25,-0.13,,,,9.44,1.31,5.11,0.12,0.32,0.3,,,,9.97,-0.83,4.31,0.22,0.27,0.29,,,,10.44,-1.7,2.4,0.25,0.26,0.29,,,,10.39,1.08,3.64,0.1,0.24,0.33,,,,paper
18.765805,-0.64,10.3,1.8,-0.17,0.32,0.47,32.25,-14.94,-4.63,8.09,-1.79,-6.75,0.53,0.27,-0.15,,,,9.73,0.85,5.2,0.18,0.36,0.44,,,,10.17,-1.35,4.31,0.3,0.3,0.43,,,,10.52,-2.23,2.31,0.38,0.26,0.4,,,,10.58,0.76,3.6,0.18,0.25,0.46,,,,paper
18.804795,-0.26,10.5,1.68,-0.16,0.37,0.53,32.25,-14.94,-4.63,8.26,-2.0,-6.6,0.68,0.29,-0.17,,,,9.98,0.21,4.86,0.24,0.42,0.55,,,,10.23,-1.79,4.3,0.42,0.31,0.56,,,,10.64,-2.65,2.32,0.46,0.29,0.52,,,,10.82,0.44,3.42,0.27,0.28,0.58,,,,paper
19.226077,-0.41,10.38,2.18,-0.27,0.57,0.8,29.5,-15.38,-3.81,8.37,-2.11,-6.62,0.84,0.39,-0.22,,,,9.81,0.69,5.61,0.33,0.54,0.69,,,,10.21,-1.46,4.72,0.5,0.42,0.68,,,,10.66,-2.2,2.8,0.58,0.39,0.64,,,,10.7,0.55,3.86,0.36,0.37,0.74,,,,paper
19.226697,-0.41,10.34,2.18,-0.21,0.59,0.86,29.5,-15.38,-3.81,8.51,-1.86,-6.34,0.96,0.42,-0.19,,,,9.64,0.84,5.71,0.33,0.6,0.82,,,,10.07,-1.31,4.81,0.52,0.47,0.8,,,,10.54,-2.14,2.84,0.62,0.42,0.76,,,,10.49,0.53,3.9,0.39,0.39,0.87,,,,paper
19.226845,-0.34,9.72,2.26,-0.29,0.68,1.0,29.5,-15.38,-3.81,8.21,-1.66,-5.95,1.07,0.49,-0.21,,,,8.99,0.96,5.52,0.36,0.69,0.92,,,,9.41,-1.06,4.72,0.57,0.55,0.89,,,,9.87,-1.87,2.92,0.7,0.48,0.85,,,,9.91,0.47,4.07,0.44,0.44,0.97,,,,paper
