time,s1_X,s1_Y,s1_Z,s1_gyro_x,s1_gyro_y,s1_gyro_z,s1_mag_x,s1_mag_y,s1_mag_z,s2_X,s2_Y,s2_Z,s2_gyro_x,s2_gyro_y,s2_gyro_z,s2_mag_x,s2_mag_y,s2_mag_z,s3_X,s3_Y,s3_Z,s3_gyro_x,s3_gyro_y,s3_gyro_z,s3_mag_x,s3_mag_y,s3_mag_z,s4_X,s4_Y,s4_Z,s4_gyro_x,s4_gyro_y,s4_gyro_z,s4_mag_x,s4_mag_y,s4_mag_z,s5_X,s5_Y,s5_Z,s5_gyro_x,s5_gyro_y,s5_gyro_z,s5_mag_x,s5_mag_y,s5_mag_z,s6_X,s6_Y,s6_Z,s6_gyro_x,s6_gyro_y,s6_gyro_z,s6_mag_x,s6_mag_y,s6_mag_z,label
29.700711,0.449,-0.041,0.892,0.233,0.272,0.933,-0.545,-0.226,-0.807,0.502,0.679,0.536,0.324,0.811,0.487,,,,0.03,0.725,0.689,-0.179,0.954,0.239,,,,0.22,0.732,0.645,0.114,0.987,0.114,,,,0.059,0.941,0.334,-0.0,0.998,-0.064,,,,-0.36,-0.08,0.93,-0.285,0.204,0.937,,,,none
29.747013,0.444,-0.058,0.894,-0.087,0.48,0.873,-0.563,-0.262,-0.784,0.495,0.684,0.536,-0.939,-0.341,-0.043,,,,0.021,0.729,0.684,-0.704,0.264,-0.66,,,,0.195,0.739,0.645,-0.322,0.824,-0.466,,,,0.051,0.947,0.316,-0.179,0.824,-0.537,,,,-0.366,-0.072,0.928,-0.051,0.506,0.861,,,,none
29.785893,0.441,-0.062,0.895,-0.173,0.777,0.605,-0.55,-0.203,-0.81,0.522,0.672,0.525,-0.943,-0.236,-0.236,,,,0.045,0.733,0.678,-0.56,0.388,-0.732,,,,0.241,0.746,0.621,-0.477,0.667,-0.572,,,,0.05,0.948,0.314,0.293,0.807,-0.513,,,,-0.358,-0.061,0.932,0.319,0.547,0.774,,,,none
29.829001,0.426,-0.064,0.903,-0.225,0.899,0.375,-0.525,-0.225,-0.821,0.544,0.661,0.517,-0.111,-0.444,-0.889,,,,0.07,0.725,0.685,0.577,0.577,-0.577,,,,0.254,0.733,0.632,0.913,-0.183,-0.365,,,,0.088,0.947,0.309,0.884,0.241,0.402,,,,-0.359,-0.042,0.932,0.551,0.276,0.787,,,,none
29.874922,0.401,-0.061,0.914,-0.04,0.969,0.242,-0.551,-0.185,-0.814,0.534,0.675,0.509,0.775,-0.166,-0.609,,,,0.06,0.739,0.671,0.953,-0.073,0.293,,,,0.247,0.744,0.621,0.878,-0.439,0.188,,,,0.075,0.953,0.294,0.865,-0.046,0.501,,,,-0.377,-0.03,0.926,0.818,0.182,0.545,,,,none
29.920959,0.396,-0.069,0.916,0.0,0.928,-0.371,-0.538,-0.19,-0.821,0.526,0.676,0.516,0.897,-0.179,-0.404,,,,0.049,0.736,0.675,0.811,-0.324,0.487,,,,0.243,0.741,0.626,0.734,-0.587,0.342,,,,0.076,0.952,0.296,0.67,-0.209,0.712,,,,-0.374,-0.014,0.927,0.991,0.0,0.132,,,,none
29.958944,0.396,-0.061,0.916,-0.14,0.7,-0.7,-0.538,-0.19,-0.821,0.503,0.687,0.524,0.447,-0.537,-0.716,,,,0.023,0.739,0.674,0.412,-0.907,0.082,,,,0.221,0.745,0.629,0.294,-0.956,0.0,,,,0.059,0.952,0.299,0.3,-0.675,0.675,,,,-0.376,-0.017,0.927,0.662,0.147,-0.735,,,,none
30.005211,0.402,-0.057,0.914,-0.362,0.362,-0.859,-0.538,-0.19,-0.821,0.515,0.678,0.525,-0.601,-0.762,-0.241,,,,0.031,0.731,0.682,-0.335,-0.88,-0.335,,,,0.234,0.735,0.636,-0.275,-0.941,-0.196,,,,0.067,0.949,0.308,-0.395,-0.903,0.169,,,,-0.358,-0.017,0.933,0.294,0.176,-0.94,,,,none
30.043204,0.414,-0.05,0.909,-0.362,0.362,-0.859,-0.506,-0.213,-0.835,0.521,0.665,0.535,-0.699,-0.699,-0.155,,,,0.037,0.72,0.693,-0.523,-0.719,-0.458,,,,0.233,0.726,0.647,-0.439,-0.816,-0.376,,,,0.069,0.945,0.318,-0.537,-0.827,-0.165,,,,-0.354,-0.023,0.935,0.209,0.262,-0.942,,,,none
30.086533,0.42,-0.058,0.906,-0.29,0.399,-0.87,-0.506,-0.213,-0.835,0.518,0.652,0.554,-0.744,-0.668,-0.03,,,,0.024,0.702,0.711,-0.656,-0.513,-0.554,,,,0.231,0.712,0.663,-0.644,-0.552,-0.529,,,,0.065,0.939,0.338,-0.662,-0.611,-0.433,,,,-0.363,-0.03,0.931,0.179,-0.045,-0.983,,,,none
30.123752,0.418,-0.046,0.907,-0.29,0.399,-0.87,-0.497,-0.208,-0.843,0.514,0.649,0.56,-0.773,-0.633,0.04,,,,-0.007,0.696,0.718,-0.692,-0.418,-0.588,,,,0.203,0.704,0.681,-0.768,-0.256,-0.587,,,,0.036,0.933,0.358,-0.73,-0.379,-0.569,,,,-0.38,-0.029,0.925,0.067,-0.202,-0.977,,,,none
30.170713,0.412,-0.041,0.91,-0.221,0.411,-0.885,-0.485,-0.191,-0.853,0.547,0.629,0.552,-0.713,-0.692,0.113,,,,0.005,0.682,0.731,-0.693,-0.256,-0.674,,,,0.222,0.691,0.688,-0.8,-0.068,-0.595,,,,0.076,0.931,0.357,-0.725,-0.282,-0.628,,,,-0.364,-0.045,0.93,0.044,-0.154,-0.987,,,,none
30.209454,0.411,-0.015,0.911,-0.234,0.263,-0.936,-0.492,-0.253,-0.833,0.607,0.583,0.54,-0.704,-0.698,0.131,,,,0.02,0.654,0.756,-0.638,-0.192,-0.746,,,,0.218,0.655,0.724,-0.831,0.017,-0.557,,,,0.053,0.909,0.414,-0.752,-0.212,-0.625,,,,-0.335,-0.049,0.941,0.038,-0.056,-0.998,,,,none
30.24858,0.421,-0.011,0.907,-0.26,0.037,-0.965,-0.458,-0.23,-0.859,0.643,0.564,0.519,-0.651,-0.731,0.205,,,,-0.035,0.623,0.782,-0.643,-0.076,-0.762,,,,0.113,0.634,0.765,-0.814,0.047,-0.578,,,,-0.024,0.891,0.453,-0.762,-0.157,-0.628,,,,-0.343,-0.077,0.936,0.079,0.032,-0.996,,,,none
30.292416,0.416,-0.007,0.909,-0.669,0.167,-0.724,-0.458,-0.23,-0.859,0.621,0.566,0.541,-0.603,-0.797,-0.037,,,,-0.133,0.596,0.792,-0.587,0.155,-0.794,,,,0.003,0.622,0.783,-0.759,0.128,-0.638,,,,-0.047,0.852,0.522,-0.773,-0.113,-0.624,,,,-0.39,-0.109,0.914,0.317,0.136,-0.939,,,,none
30.333591,0.464,-0.063,0.884,-0.748,0.235,-0.62,-0.445,-0.225,-0.867,0.6,0.54,0.59,-0.842,-0.483,-0.241,,,,-0.057,0.599,0.799,-0.613,0.201,-0.764,,,,0.077,0.593,0.802,-0.746,0.175,-0.642,,,,-0.067,0.825,0.562,-0.849,0.051,-0.526,,,,-0.339,-0.069,0.938,0.506,0.131,-0.853,,,,none
30.372791,0.426,-0.062,0.903,-0.733,0.526,-0.432,-0.445,-0.225,-0.867,0.706,0.499,0.503,-0.937,-0.303,-0.171,,,,-0.08,0.543,0.836,-0.583,0.165,-0.796,,,,0.14,0.553,0.821,-0.736,0.24,-0.633,,,,-0.062,0.831,0.553,-0.901,0.013,-0.433,,,,-0.356,-0.042,0.934,0.576,0.122,-0.808,,,,none
30.416704,0.383,-0.028,0.923,-0.824,0.21,-0.526,-0.445,-0.225,-0.867,0.619,0.536,0.574,-0.967,-0.071,-0.245,,,,-0.231,0.487,0.842,-0.493,0.244,-0.835,,,,0.081,0.444,0.892,-0.653,0.38,-0.656,,,,-0.038,0.736,0.676,-0.877,0.074,-0.474,,,,-0.374,-0.038,0.927,0.419,0.374,-0.827,,,,none
30.459113,0.39,-0.103,0.915,-0.926,-0.031,-0.376,-0.445,-0.225,-0.867,0.589,0.542,0.599,-0.937,-0.041,-0.346,,,,-0.295,0.428,0.854,-0.343,0.339,-0.876,,,,-0.045,0.316,0.948,-0.595,0.456,-0.662,,,,-0.254,0.596,0.762,-0.838,0.166,-0.519,,,,-0.373,-0.028,0.928,0.182,0.473,-0.862,,,,none
30.504029,0.429,-0.112,0.897,-0.926,-0.031,-0.376,-0.396,-0.157,-0.905,0.661,0.459,0.593,-0.884,-0.061,-0.463,,,,-0.321,0.318,0.892,-0.226,0.309,-0.924,,,,-0.174,0.138,0.975,-0.551,0.443,-0.708,,,,-0.327,0.404,0.854,-0.785,0.177,-0.594,,,,-0.383,-0.025,0.923,-0.06,0.452,-0.89,,,,none
30.550035,0.439,-0.097,0.893,-0.793,0.136,-0.594,-0.396,-0.157,-0.905,0.713,0.322,0.623,-0.854,-0.028,-0.52,,,,-0.341,0.175,0.924,-0.102,0.353,-0.93,,,,-0.185,-0.012,0.983,-0.44,0.464,-0.769,,,,-0.277,0.238,0.931,-0.718,0.222,-0.66,,,,-0.375,-0.059,0.925,-0.206,0.722,-0.66,,,,none
30.589141,0.424,-0.199,0.883,-0.828,0.122,-0.548,-0.432,-0.139,-0.891,0.742,0.213,0.636,-0.839,-0.027,-0.543,,,,-0.312,0.039,0.949,0.004,0.373,-0.928,,,,-0.268,-0.184,0.946,-0.338,0.517,-0.787,,,,-0.396,0.079,0.915,-0.625,0.303,-0.72,,,,-0.393,-0.041,0.919,-0.573,0.661,-0.485,,,,none
30.633752,0.421,-0.177,0.89,-0.336,0.155,-0.929,-0.432,-0.139,-0.891,0.648,0.242,0.722,-0.864,-0.116,-0.49,,,,-0.422,0.053,0.905,0.104,0.36,-0.927,,,,-0.297,-0.156,0.942,-0.264,0.481,-0.836,,,,-0.312,0.117,0.943,-0.599,0.25,-0.761,,,,-0.4,-0.056,0.915,-0.876,0.095,-0.473,,,,none
30.672529,0.405,-0.125,0.906,0.0,0.287,-0.958,-0.432,-0.139,-0.891,0.636,0.238,0.734,-0.871,-0.133,-0.473,,,,-0.453,-0.017,0.891,0.134,0.406,-0.904,,,,-0.352,-0.296,0.888,-0.194,0.5,-0.844,,,,-0.427,-0.055,0.902,-0.557,0.158,-0.815,,,,-0.431,-0.098,0.897,-0.69,-0.106,-0.716,,,,none
30.716486,0.413,-0.161,0.896,-0.073,0.587,-0.807,-0.432,-0.139,-0.891,0.623,0.216,0.752,-0.766,-0.122,-0.632,,,,-0.465,-0.057,0.883,0.367,0.367,-0.855,,,,-0.345,-0.308,0.886,0.122,0.414,-0.902,,,,-0.395,-0.044,0.918,-0.379,-0.09,-0.921,,,,-0.38,-0.079,0.921,-0.426,-0.674,-0.603,,,,none
30.758879,0.404,-0.094,0.91,0.453,0.767,-0.453,-0.432,-0.139,-0.891,0.599,0.245,0.762,-0.689,-0.012,-0.725,,,,-0.522,-0.022,0.852,0.581,0.328,-0.745,,,,-0.389,-0.228,0.893,0.498,0.285,-0.819,,,,-0.386,-0.007,0.922,0.14,-0.279,-0.95,,,,-0.392,-0.104,0.914,0.047,-0.793,-0.607,,,,none
30.808271,0.383,-0.152,0.911,-0.188,0.845,-0.501,-0.35,-0.117,-0.93,0.639,0.208,0.741,-0.346,-0.041,-0.937,,,,-0.528,0.018,0.849,0.895,0.092,-0.436,,,,-0.382,-0.183,0.906,0.916,0.0,-0.401,,,,-0.383,0.013,0.924,0.741,-0.395,-0.543,,,,-0.374,-0.08,0.924,0.212,-0.954,-0.212,,,,none
30.849331,0.363,-0.121,0.924,0.328,0.786,-0.524,-0.365,-0.15,-0.919,0.579,0.279,0.766,-0.266,-0.152,-0.952,,,,-0.551,0.057,0.833,0.917,0.115,-0.382,,,,-0.384,-0.158,0.91,0.954,-0.166,-0.249,,,,-0.369,0.049,0.928,0.728,-0.485,-0.485,,,,-0.364,-0.074,0.928,-0.204,-0.815,-0.543,,,,none
30.88841,0.362,-0.127,0.923,0.328,0.786,-0.524,-0.322,-0.135,-0.937,0.586,0.268,0.765,-0.52,0.13,-0.844,,,,-0.553,0.055,0.832,0.912,0.351,-0.211,,,,-0.389,-0.139,0.911,0.97,-0.216,0.108,,,,-0.379,0.046,0.924,0.781,-0.39,-0.488,,,,-0.377,-0.096,0.921,-0.552,-0.345,-0.759,,,,none
30.929369,0.37,-0.125,0.92,-0.254,0.381,-0.889,-0.347,-0.159,-0.924,0.579,0.259,0.773,-0.444,0.634,-0.634,,,,-0.558,0.042,0.829,0.857,0.514,-0.0,,,,-0.386,-0.155,0.909,0.972,0.057,0.229,,,,-0.382,0.033,0.924,0.882,0.368,-0.294,,,,-0.376,-0.085,0.923,-0.058,0.351,-0.935,,,,none
30.974086,0.371,-0.14,0.918,-0.985,0.123,-0.123,-0.344,-0.125,-0.931,0.582,0.25,0.774,0.198,0.923,-0.33,,,,-0.563,0.033,0.826,0.537,0.119,0.835,,,,-0.407,-0.152,0.901,0.709,-0.203,0.675,,,,-0.403,0.044,0.914,0.942,0.209,0.262,,,,-0.384,-0.088,0.919,0.065,0.523,-0.85,,,,none
31.013354,0.37,-0.13,0.92,-0.985,0.123,-0.123,-0.344,-0.125,-0.931,0.557,0.274,0.784,0.607,0.793,0.047,,,,-0.578,0.065,0.814,0.42,0.158,0.894,,,,-0.412,-0.113,0.904,0.656,-0.239,0.716,,,,-0.409,0.063,0.91,0.96,0.175,0.218,,,,-0.393,-0.092,0.915,0.258,0.516,-0.817,,,,none
31.058938,0.363,-0.154,0.919,-0.909,-0.404,0.101,-0.336,-0.123,-0.934,0.598,0.232,0.767,0.857,0.429,0.286,,,,-0.538,0.044,0.842,0.0,0.085,0.996,,,,-0.384,-0.116,0.916,0.474,-0.309,0.824,,,,-0.397,0.071,0.915,0.848,0.121,0.515,,,,-0.376,-0.068,0.924,0.173,0.636,-0.752,,,,none
31.096168,0.379,-0.146,0.914,-0.832,0.555,0.0,-0.336,-0.123,-0.934,0.543,0.288,0.789,0.974,0.129,0.184,,,,-0.588,0.085,0.804,-0.025,-0.025,0.999,,,,-0.427,-0.07,0.902,0.416,-0.416,0.808,,,,-0.413,0.097,0.906,0.759,0.0,0.651,,,,-0.402,-0.088,0.911,0.42,0.504,-0.755,,,,none
31.139026,0.363,-0.173,0.916,-0.953,0.272,-0.136,-0.309,-0.09,-0.947,0.543,0.304,0.783,0.979,0.098,0.179,,,,-0.585,0.088,0.806,-0.081,0.081,0.993,,,,-0.404,-0.079,0.911,0.486,-0.304,0.82,,,,-0.418,0.11,0.902,0.849,0.111,0.517,,,,-0.406,-0.077,0.911,0.344,0.573,-0.744,,,,none
31.177016,0.377,-0.162,0.912,-0.873,0.218,-0.436,-0.309,-0.09,-0.947,0.537,0.319,0.781,0.988,0.084,0.126,,,,-0.589,0.096,0.802,-0.032,-0.032,0.999,,,,-0.407,-0.071,0.911,0.511,-0.236,0.826,,,,-0.42,0.108,0.901,0.844,0.121,0.523,,,,-0.406,-0.078,0.911,0.286,0.429,-0.857,,,,none
31.222796,0.375,-0.154,0.914,-0.83,0.207,-0.518,-0.334,-0.082,-0.939,0.554,0.316,0.77,0.96,0.144,0.24,,,,-0.574,0.094,0.813,-0.209,0.07,0.975,,,,-0.387,-0.064,0.92,0.442,-0.147,0.885,,,,-0.407,0.128,0.904,0.825,0.291,0.485,,,,-0.402,-0.083,0.912,0.316,0.569,-0.759,,,,none
31.262666,0.386,-0.159,0.909,-0.667,-0.333,-0.667,-0.321,-0.112,-0.941,0.531,0.34,0.776,0.934,0.098,0.344,,,,-0.594,0.101,0.798,-0.243,-0.0,0.97,,,,-0.409,-0.064,0.91,0.535,-0.267,0.802,,,,-0.418,0.127,0.9,0.926,0.168,0.337,,,,-0.407,-0.089,0.909,0.12,0.42,-0.9,,,,none
31.306874,0.391,-0.169,0.905,-0.864,0.0,-0.504,-0.339,-0.072,-0.938,0.567,0.31,0.764,0.816,0.408,0.408,,,,-0.574,0.099,0.813,0.0,0.447,0.894,,,,-0.399,-0.05,0.916,0.83,-0.207,0.518,,,,-0.395,0.143,0.907,0.972,0.075,0.224,,,,-0.393,-0.072,0.917,-0.0,0.258,-0.966,,,,none
31.346023,0.384,-0.165,0.908,-0.864,0.0,-0.504,-0.329,-0.081,-0.941,0.542,0.328,0.774,0.535,-0.267,0.802,,,,-0.585,0.102,0.804,-1.0,-0.0,0.0,,,,-0.395,-0.063,0.917,0.0,-0.0,-1.0,,,,-0.407,0.133,0.904,0.728,0.485,0.485,,,,-0.401,-0.087,0.912,-0.477,0.08,-0.875,,,,none
31.390338,0.385,-0.144,0.911,-0.836,0.304,-0.456,-0.332,-0.05,-0.942,0.53,0.343,0.776,-0.862,0.123,-0.492,,,,-0.578,0.103,0.81,0.282,0.564,-0.776,,,,-0.393,-0.068,0.917,0.352,0.616,-0.704,,,,-0.399,0.133,0.907,0.566,0.793,-0.226,,,,-0.394,-0.083,0.915,0.116,0.349,-0.93,,,,none
31.432161,0.369,-0.154,0.917,-0.667,0.667,-0.333,-0.331,-0.092,-0.939,0.514,0.352,0.782,-0.96,0.1,-0.26,,,,-0.603,0.126,0.788,0.141,0.457,-0.878,,,,-0.408,-0.037,0.912,0.048,0.63,-0.775,,,,-0.416,0.15,0.897,0.0,0.832,-0.555,,,,-0.404,-0.086,0.911,0.0,0.781,-0.625,,,,none
31.471005,0.369,-0.151,0.917,-0.873,0.218,-0.436,-0.321,-0.115,-0.94,0.531,0.319,0.785,-0.926,0.128,-0.356,,,,-0.574,0.103,0.812,0.106,0.445,-0.889,,,,-0.387,-0.053,0.92,-0.056,0.617,-0.785,,,,-0.395,0.16,0.905,-0.14,0.652,-0.745,,,,-0.374,-0.045,0.926,0.341,0.876,0.341,,,,none
31.515373,0.371,-0.18,0.911,-0.811,0.487,0.324,-0.339,-0.059,-0.939,0.57,0.266,0.777,-0.921,0.128,-0.368,,,,-0.571,0.065,0.819,-0.0,0.504,-0.864,,,,-0.401,-0.08,0.913,-0.17,0.644,-0.746,,,,-0.417,0.145,0.897,-0.599,0.599,-0.532,,,,-0.422,-0.061,0.904,0.097,0.483,0.87,,,,none
31.562044,0.372,-0.179,0.911,-0.811,0.487,0.324,-0.34,-0.092,-0.936,0.546,0.263,0.796,-0.915,0.128,-0.383,,,,-0.608,0.076,0.79,-0.033,0.562,-0.826,,,,-0.431,-0.063,0.9,-0.132,0.529,-0.838,,,,-0.432,0.154,0.888,-0.647,0.108,-0.755,,,,-0.451,-0.069,0.89,0.605,0.777,0.173,,,,none
31.599602,0.376,-0.188,0.907,-0.948,0.284,-0.142,-0.34,-0.092,-0.936,0.547,0.247,0.8,-0.92,0.115,-0.374,,,,-0.592,0.065,0.803,-0.163,0.611,-0.774,,,,-0.405,-0.077,0.911,-0.246,0.491,-0.836,,,,-0.404,0.129,0.906,-0.724,0.155,-0.672,,,,-0.506,-0.092,0.858,0.704,0.503,-0.503,,,,none
31.645349,0.378,-0.19,0.906,-0.924,0.382,0.032,-0.316,-0.038,-0.948,0.542,0.247,0.803,-0.757,0.45,-0.473,,,,-0.598,0.06,0.8,-0.163,0.786,-0.596,,,,-0.403,-0.082,0.912,-0.196,0.784,-0.588,,,,-0.413,0.113,0.904,-0.582,0.727,-0.364,,,,-0.554,-0.076,0.829,0.817,0.182,-0.547,,,,none
31.68459,0.363,-0.198,0.911,-0.959,0.285,0.0,-0.316,-0.038,-0.948,0.522,0.244,0.817,-0.633,0.535,-0.56,,,,-0.633,0.044,0.773,-0.054,0.758,-0.65,,,,-0.444,-0.088,0.892,-0.148,0.769,-0.621,,,,-0.439,0.111,0.891,-0.648,0.682,-0.341,,,,-0.579,-0.018,0.815,0.783,0.024,-0.622,,,,none
31.729004,0.356,-0.196,0.914,-0.53,-0.035,-0.847,-0.272,-0.005,-0.962,0.523,0.239,0.819,-0.565,0.565,-0.601,,,,-0.62,0.057,0.783,-0.198,0.693,-0.693,,,,-0.418,-0.074,0.905,-0.407,0.679,-0.611,,,,-0.411,0.129,0.903,-0.9,0.327,0.286,,,,-0.671,0.084,0.736,0.706,-0.102,-0.701,,,,none
31.768399,0.389,-0.216,0.896,-0.72,-0.103,-0.686,-0.321,-0.017,-0.947,0.51,0.235,0.827,-0.551,0.655,-0.517,,,,-0.627,0.032,0.778,-0.411,0.684,-0.602,,,,-0.446,-0.1,0.889,-0.556,0.768,-0.318,,,,-0.435,0.11,0.894,-0.74,0.404,0.538,,,,-0.534,0.206,0.82,0.656,-0.005,-0.755,,,,none
31.817251,0.386,-0.243,0.89,-0.254,-0.254,-0.933,-0.311,0.003,-0.95,0.529,0.208,0.823,-0.576,0.795,-0.192,,,,-0.605,0.037,0.796,-0.729,0.666,-0.159,,,,-0.392,-0.116,0.913,-0.62,0.757,0.207,,,,-0.431,0.082,0.899,-0.202,0.504,0.84,,,,-0.512,0.24,0.825,0.582,-0.081,-0.809,,,,none
31.857984,0.385,-0.265,0.884,-0.254,-0.254,-0.933,-0.291,0.005,-0.957,0.497,0.219,0.84,-0.523,0.847,-0.1,,,,-0.642,0.009,0.766,-0.716,0.689,0.11,,,,-0.449,-0.145,0.882,-0.408,0.544,0.734,,,,-0.449,0.107,0.887,0.0,0.678,0.735,,,,-0.412,0.29,0.864,0.55,-0.12,-0.827,,,,none
31.89569,0.395,-0.24,0.887,-0.867,-0.244,-0.434,-0.291,0.005,-0.957,0.476,0.209,0.854,-0.288,0.922,-0.259,,,,-0.666,-0.002,0.746,-0.61,0.726,0.319,,,,-0.456,-0.155,0.876,0.0,0.167,0.986,,,,-0.478,0.089,0.874,0.206,0.677,0.706,,,,-0.449,0.218,0.867,0.491,-0.115,-0.864,,,,none
31.942385,0.356,-0.346,0.868,-0.952,0.019,-0.305,-0.331,0.006,-0.944,0.456,0.218,0.863,-0.0,0.894,-0.447,,,,-0.696,-0.006,0.718,-0.403,0.806,0.434,,,,-0.52,-0.083,0.85,0.103,0.013,0.995,,,,-0.495,0.146,0.857,0.4,0.799,0.449,,,,-0.42,0.272,0.866,0.39,-0.191,-0.901,,,,none
31.979453,0.387,-0.298,0.872,-0.242,-0.645,-0.725,-0.331,0.006,-0.944,0.449,0.234,0.862,0.252,0.956,-0.151,,,,-0.691,0.024,0.723,-0.464,0.571,0.678,,,,-0.505,-0.052,0.861,0.052,-0.156,0.986,,,,-0.481,0.124,0.868,0.487,0.433,0.758,,,,-0.464,0.176,0.868,0.327,-0.273,-0.905,,,,none
32.025341,0.377,-0.313,0.872,-0.447,-0.05,-0.893,-0.331,0.006,-0.944,0.434,0.234,0.87,0.624,0.686,-0.374,,,,-0.722,0.006,0.691,0.0,0.64,0.768,,,,-0.524,-0.024,0.851,0.205,-0.392,0.897,,,,-0.499,0.156,0.853,0.992,-0.124,0.0,,,,-0.457,0.172,0.873,0.198,-0.415,-0.888,,,,none
32.065828,0.402,-0.256,0.879,0.391,-0.223,-0.893,-0.305,0.029,-0.952,0.433,0.251,0.866,0.741,0.667,0.074,,,,-0.687,0.029,0.726,-0.172,0.573,0.802,,,,-0.482,-0.027,0.876,0.211,-0.448,0.869,,,,-0.472,0.148,0.869,0.915,-0.4,0.057,,,,-0.438,0.141,0.888,0.116,-0.487,-0.866,,,,none
32.106352,0.403,-0.235,0.885,-0.082,0.164,-0.983,-0.331,0.029,-0.943,0.438,0.251,0.863,0.276,0.921,0.276,,,,-0.703,0.042,0.709,0.324,0.811,0.487,,,,-0.484,0.003,0.875,0.545,-0.503,0.671,,,,-0.49,0.176,0.854,0.788,-0.394,-0.473,,,,-0.431,0.105,0.896,0.008,-0.507,-0.862,,,,none
32.148946,0.388,-0.287,0.876,0.272,-0.136,-0.953,-0.323,0.02,-0.946,0.45,0.228,0.863,-0.174,0.696,0.696,,,,-0.671,0.027,0.741,0.156,0.937,0.312,,,,-0.452,-0.012,0.892,0.557,-0.743,0.371,,,,-0.455,0.175,0.873,0.382,-0.725,-0.573,,,,-0.396,0.11,0.911,-0.045,-0.605,-0.795,,,,none
32.193125,0.406,-0.23,0.885,0.504,-0.0,-0.864,-0.301,0.006,-0.954,0.429,0.248,0.869,-0.743,-0.557,-0.371,,,,-0.697,0.034,0.717,0.248,0.62,-0.744,,,,-0.462,-0.008,0.887,-0.07,-0.209,-0.975,,,,-0.435,0.165,0.885,-0.066,-0.722,-0.689,,,,-0.381,0.089,0.92,-0.119,-0.811,-0.573,,,,none
32.232788,0.408,-0.245,0.88,0.286,-0.095,-0.953,-0.294,0.006,-0.956,0.464,0.22,0.858,-0.229,-0.688,-0.688,,,,-0.677,0.024,0.736,0.359,0.598,-0.717,,,,-0.443,-0.027,0.896,-0.0,-0.091,-0.996,,,,-0.41,0.169,0.896,-0.155,-0.736,-0.659,,,,-0.346,0.097,0.933,-0.211,-0.969,-0.126,,,,none
32.277603,0.408,-0.245,0.88,0.807,0.073,-0.587,-0.294,0.006,-0.956,0.457,0.225,0.86,0.651,-0.391,0.651,,,,-0.689,0.023,0.724,0.218,0.436,-0.873,,,,-0.456,-0.023,0.89,-0.268,-0.358,-0.894,,,,-0.413,0.166,0.896,-0.479,-0.736,-0.479,,,,-0.378,0.077,0.923,0.037,-0.402,0.915,,,,none
32.320465,0.405,-0.243,0.882,0.914,-0.0,-0.406,-0.294,0.006,-0.956,0.445,0.233,0.865,0.646,-0.574,0.503,,,,-0.687,0.024,0.727,0.0,-0.447,-0.894,,,,-0.449,-0.029,0.893,-0.267,-0.535,-0.802,,,,-0.388,0.137,0.911,-0.569,-0.772,-0.284,,,,-0.384,0.069,0.921,0.284,-0.199,0.938,,,,none
32.365869,0.417,-0.215,0.883,0.923,-0.054,-0.38,-0.313,-0.005,-0.95,0.457,0.228,0.86,0.553,-0.83,0.069,,,,-0.685,0.017,0.728,0.302,0.302,-0.905,,,,-0.44,-0.047,0.897,-0.0,-0.287,-0.958,,,,-0.38,0.13,0.916,-0.909,-0.404,0.101,,,,-0.388,0.075,0.918,0.327,0.0,0.945,,,,none
32.410484,0.424,-0.216,0.879,0.857,0.429,-0.286,-0.297,-0.025,-0.955,0.46,0.232,0.857,-0.0,-0.832,-0.555,,,,-0.685,0.031,0.727,0.704,-0.101,-0.704,,,,-0.441,-0.032,0.897,0.371,-0.445,-0.815,,,,-0.37,0.115,0.922,-0.0,0.781,0.625,,,,-0.383,0.075,0.921,0.158,0.473,0.867,,,,none
32.449679,0.414,-0.219,0.883,-0.0,0.986,-0.164,-0.337,-0.037,-0.941,0.475,0.222,0.852,-0.488,-0.39,-0.781,,,,-0.675,0.015,0.737,0.285,0.712,-0.641,,,,-0.437,-0.036,0.899,0.704,0.101,-0.704,,,,-0.457,0.129,0.88,0.481,0.535,0.695,,,,-0.381,0.094,0.92,-0.0,0.992,0.124,,,,none
32.494079,0.406,-0.209,0.889,0.742,0.636,-0.212,-0.305,-0.025,-0.952,0.475,0.215,0.853,-0.0,-0.8,-0.6,,,,-0.682,0.01,0.731,0.436,0.873,0.218,,,,-0.422,-0.036,0.906,0.768,-0.64,0.0,,,,-0.408,0.162,0.898,0.563,-0.307,0.767,,,,-0.378,0.11,0.919,0.206,0.928,0.309,,,,none
32.5398,0.412,-0.198,0.889,0.742,0.636,-0.212,-0.284,0.006,-0.959,0.474,0.235,0.849,-0.444,-0.444,-0.778,,,,-0.695,0.039,0.718,0.154,0.772,-0.617,,,,-0.436,-0.009,0.9,0.743,-0.371,-0.557,,,,-0.387,0.172,0.906,0.609,-0.166,0.775,,,,-0.382,0.107,0.918,0.101,0.704,0.704,,,,none
32.57735,0.401,-0.213,0.891,0.588,0.784,-0.196,-0.284,0.006,-0.959,0.484,0.219,0.847,-0.367,-0.367,-0.855,,,,-0.689,0.022,0.724,0.577,0.577,-0.577,,,,-0.438,-0.019,0.899,0.625,-0.469,-0.625,,,,-0.398,0.181,0.899,0.391,0.13,0.911,,,,-0.382,0.123,0.916,-0.0,0.555,0.832,,,,none
