0.003349,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
41.942271,0.617,-0.092,-0.782,2594.21,-149.730,85.944,137.756,-0.459,0.244,0.855,-0.998,-0.042,-0.054,2444.70,211.726,51.812,-0.560,0.966,-0.186,0.179,-0.761,-0.563,-0.323,2480.92,168.418,157.563,29.879,0.846,0.176,0.503,-0.973,0.068,0.219,2513.12,201.654,64.905,-7.610,0.680,-0.415,0.605,0.395,-0.459,0.796,10.804,-41.328,74.382,-230.870,0.495,0.310,0.812,10.371,-48.519,-104.244,-186.916,none
41.942382,0.642,-0.077,-0.763,2596.66,-146.261,69.382,136.861,-0.518,0.214,0.828,-0.928,-0.367,-0.063,2711.00,203.445,48.903,5.483,0.963,-0.194,0.189,-0.525,-0.649,-0.550,3130.70,163.494,148.387,31.110,0.819,0.188,0.542,-0.988,-0.033,0.153,2517.87,180.280,52.820,6.155,0.667,-0.410,0.622,0.396,-0.424,0.814,11.028,-53.985,49.374,-215.573,0.506,0.336,0.794,10.429,-66.290,-106.947,-149.496,none
41.942491,0.661,-0.031,-0.750,2613.59,-138.763,44.986,112.577,-0.486,0.111,0.867,-0.925,-0.334,-0.180,2687.94,165.285,39.279,29.991,0.957,-0.189,0.221,-0.499,-0.663,-0.558,3156.22,130.146,116.718,35.362,0.841,0.219,0.494,-0.996,0.025,0.081,2554.18,149.394,29.767,23.165,0.648,-0.406,0.644,0.484,-0.402,0.777,11.633,-67.695,31.863,-196.137,0.637,0.254,0.728,10.768,-66.947,-99.878,-121.145,none
41.942870,0.573,0.121,-0.810,2636.72,-129.699,26.298,86.839,-0.479,0.100,0.872,-0.980,0.061,-0.189,2509.13,128.468,32.341,38.048,0.947,-0.202,0.250,-0.525,-0.558,-0.642,2606.43,91.875,100.603,36.817,0.800,0.213,0.561,-0.996,0.067,0.066,2556.26,127.349,20.367,21.934,0.624,-0.408,0.667,0.538,-0.398,0.743,11.764,-60.504,40.992,-177.496,0.621,0.288,0.729,10.711,-57.664,-80.809,-115.084,none
41.943001,0.547,0.133,-0.827,2550.00,-111.011,27.529,80.684,-0.471,0.044,0.881,-0.982,0.109,-0.155,2562.47,132.496,33.460,22.381,0.946,-0.224,0.237,-0.823,-0.530,-0.207,2450.74,89.637,81.691,36.146,0.778,0.234,0.584,-0.986,0.161,0.045,2652.14,115.039,21.038,11.079,0.629,-0.416,0.657,0.475,-0.223,0.851,11.658,-51.802,56.779,-176.122,0.507,0.471,0.722,10.293,-65.130,-79.160,-133.206,none
41.943111,0.727,-0.054,-0.684,2606.45,-111.346,30.326,98.701,-0.489,0.002,0.872,-0.976,-0.149,-0.161,2589.11,157.675,39.279,14.995,0.937,-0.230,0.262,-0.804,-0.569,-0.173,2642.57,110.563,108.325,43.196,0.794,0.215,0.569,-0.986,0.167,0.020,2553.29,141.001,23.612,9.624,0.600,-0.403,0.691,0.435,-0.185,0.882,11.730,-60.153,65.374,-186.718,0.503,0.508,0.699,10.802,-82.244,-89.618,-154.626,none
41.943226,0.771,0.017,-0.636,2711.08,-132.720,24.843,123.768,-0.518,0.015,0.855,-0.970,-0.109,-0.217,2462.69,180.952,40.622,28.424,0.934,-0.222,0.281,-0.518,-0.608,-0.601,2488.83,136.749,143.799,73.186,0.770,0.216,0.601,-0.994,0.108,0.024,2481.35,165.956,14.883,13.429,0.586,-0.406,0.701,0.532,-0.313,0.787,11.782,-74.092,70.763,-193.496,0.643,0.322,0.695,10.316,-88.992,-86.656,-165.130,none
41.945086,0.591,0.147,-0.793,2509.30,-137.532,16.338,142.344,-0.474,-0.074,0.877,-0.973,-0.010,-0.233,2424.63,189.792,35.250,30.998,0.934,-0.195,0.300,-0.511,-0.640,-0.573,2407.80,137.868,122.761,68.151,0.759,0.227,0.611,-0.997,0.079,0.024,2533.62,177.706,14.212,7.610,0.556,-0.403,0.727,0.515,-0.328,0.792,11.317,-64.061,83.969,-178.015,0.672,0.259,0.694,10.520,-75.710,-67.374,-162.840,none
41.945225,0.622,0.074,-0.779,2477.28,-119.068,24.731,138.987,-0.514,-0.099,0.852,-0.986,-0.002,-0.166,2510.71,185.652,23.053,17.681,0.920,-0.205,0.333,-0.704,-0.648,-0.292,2473.20,139.099,114.480,67.032,0.752,0.256,0.608,-0.988,0.153,0.012,2595.57,178.490,16.114,-4.141,0.545,-0.399,0.737,0.475,-0.212,0.854,11.246,-55.847,90.534,-183.893,0.505,0.471,0.723,9.993,-71.191,-69.832,-176.229,none
41.945332,0.747,-0.058,-0.662,2441.63,-127.349,31.669,147.939,-0.544,-0.104,0.833,-0.996,-0.060,-0.068,2527.32,205.123,25.738,17.793,0.911,-0.210,0.355,-0.736,-0.673,-0.068,2698.73,154.430,133.168,73.970,0.731,0.259,0.631,-0.987,0.163,0.000,2558.05,195.276,19.248,-5.595,0.523,-0.381,0.762,0.388,-0.065,0.919,11.660,-67.542,101.863,-214.321,0.472,0.554,0.686,10.017,-83.435,-83.985,-204.824,none
