  0.008854, BNO0_UnitAccX, BNO0_UnitAccY, BNO0_UnitAccZ, BNO0_RawAccMag, BNO0_GyrX, BNO0_GyrY, BNO0_GyrZ, BNO0_MagX, BNO0_MagY, BNO0_MagZ, BNO1_UnitAccX, BNO1_UnitAccY, BNO1_UnitAccZ, BNO1_RawAccMag, BNO1_GyrX, BNO1_GyrY, BNO1_GyrZ, BNO1_MagX, BNO1_MagY, BNO1_MagZ, BNO2_UnitAccX, BNO2_UnitAccY, BNO2_UnitAccZ, BNO2_RawAccMag, BNO2_GyrX, BNO2_GyrY, BNO2_GyrZ, BNO2_MagX, BNO2_MagY, BNO2_MagZ, BNO3_UnitAccX, BNO3_UnitAccY, BNO3_UnitAccZ, BNO3_RawAccMag, BNO3_GyrX, BNO3_GyrY, BNO3_GyrZ, BNO3_MagX, BNO3_MagY, BNO3_MagZ, MPU0_UnitAccX, MPU0_UnitAccY, MPU0_UnitAccZ, MPU0_RawAccMag, MPU0_GyrX, MPU0_GyrY, MPU0_GyrZ, MPU1_UnitAccX, MPU1_UnitAccY, MPU1_UnitAccZ, MPU1_RawAccMag, MPU1_GyrX, MPU1_GyrY, MPU1_GyrZ, none
212.158225, -0.537       , 0.068        , -0.841       ,        2459.65, 10.631   , 3.357    , 13.653   , 0.518    , -0.497   , 0.696    , -0.665       , -0.046       , -0.746       ,        2468.05, 13.988   , 6.714    , 10.072   , 0.630    , -0.334   , 0.701    , -0.499       , -0.251       , -0.829       ,        2500.92, 13.764   , 4.588    , 10.183   , 0.123    , 0.027    , 0.992    , -0.927       , 0.228        , 0.299        ,        2542.29, 17.681   , 3.693    , -8.169   , 0.627    , -0.764   , -0.155   , 0.697        , -0.699       , 0.158        ,         10.405, -1.099   , 18.885   , -6.275   , 0.816        , -0.149       , 0.559        ,         10.213, -13.969  , -1.939   , -19.878  , X
212.158351, -0.549       , 0.072        , -0.833       ,        2460.75, 13.093   , 6.602    , 15.667   , 0.503    , -0.509   , 0.699    , -0.662       , -0.050       , -0.748       ,        2448.54, 16.003   , 8.729    , 10.743   , 0.636    , -0.289   , 0.716    , -0.491       , -0.237       , -0.838       ,        2485.40, 17.569   , 5.483    , 10.743   , 0.095    , 0.030    , 0.995    , -0.924       , 0.222        , 0.312        ,        2529.28, 16.898   , 5.036    , -8.729   , 0.629    , -0.765   , -0.140   , 0.692        , -0.698       , 0.183        ,         10.279, 0.107    , 19.710   , -5.771   , 0.812        , -0.136       , 0.568        ,         10.190, -13.588  , -0.977   , -20.168  , X
212.158455, -0.547       , 0.065        , -0.834       ,        2431.74, 13.764   , 8.057    , 14.883   , 0.495    , -0.489   , 0.718    , -0.648       , -0.070       , -0.758       ,        2455.07, 16.786   , 9.736    , 9.400    , 0.639    , -0.295   , 0.711    , -0.509       , -0.254       , -0.822       ,        2511.14, 18.688   , 4.252    , 11.638   , 0.099    , 0.029    , 0.995    , -0.916       , 0.242        , 0.321        ,        2520.28, 17.457   , 4.588    , -10.072  , 0.631    , -0.766   , -0.121   , 0.693        , -0.680       , 0.239        ,         10.193, -2.427   , 25.374   , -6.290   , 0.800        , -0.120       , 0.588        ,          9.976, -17.634  , -0.336   , -24.840  , X
212.158559, -0.542       , 0.053        , -0.839       ,        2419.13, 18.353   , 10.183   , 21.710   , 0.502    , -0.496   , 0.709    , -0.687       , -0.059       , -0.725       ,        2431.87, 20.703   , 10.183   , 14.436   , 0.639    , -0.306   , 0.706    , -0.547       , -0.244       , -0.801       ,        2444.14, 23.948   , 8.169    , 18.576   , 0.099    , 0.043    , 0.994    , -0.914       , 0.248        , 0.322        ,        2538.21, 22.381   , 4.252    , -12.757  , 0.622    , -0.772   , -0.128   , 0.689        , -0.699       , 0.192        ,         10.092, -7.771   , 33.267   , -10.260  , 0.801        , -0.151       , 0.579        ,          9.932, -21.450  , -0.763   , -33.038  , X
212.162195, -0.543       , 0.049        , -0.838       ,        2431.59, 21.486   , 10.183   , 29.991   , 0.503    , -0.509   , 0.698    , -0.668       , -0.059       , -0.742       ,        2412.44, 26.745   , 15.107   , 20.367   , 0.628    , -0.295   , 0.720    , -0.509       , -0.221       , -0.832       ,        2433.56, 26.745   , 10.967   , 21.150   , 0.098    , 0.022    , 0.995    , -0.924       , 0.205        , 0.323        ,        2498.37, 32.565   , 6.826    , -13.429  , 0.632    , -0.765   , -0.127   , 0.682        , -0.716       , 0.148        ,         10.166, -4.519   , 31.893   , -10.580  , 0.814        , -0.159       , 0.559        ,         10.093, -19.985  , -1.145   , -32.565  , X
212.162308, -0.581       , 0.074        , -0.811       ,        2394.01, 20.367   , 12.422   , 26.522   , 0.481    , -0.489   , 0.727    , -0.655       , -0.059       , -0.753       ,        2429.78, 26.298   , 16.226   , 19.584   , 0.620    , -0.288   , 0.729    , -0.493       , -0.245       , -0.835       ,        2473.25, 27.641   , 9.960    , 17.122   , 0.099    , 0.043    , 0.994    , -0.927       , 0.188        , 0.323        ,        2467.93, 30.662   , 7.833    , -12.422  , 0.634    , -0.761   , -0.141   , 0.672        , -0.723       , 0.162        ,         10.080, -2.412   , 27.832   , -9.649   , 0.804        , -0.139       , 0.577        ,         10.054, -18.015  , -1.740   , -28.229  , X
212.162415, -0.562       , 0.034        , -0.826       ,        2385.27, 17.010   , 12.645   , 21.934   , 0.475    , -0.496   , 0.727    , -0.658       , -0.108       , -0.745       ,        2417.78, 23.724   , 14.772   , 15.219   , 0.590    , -0.293   , 0.752    , -0.524       , -0.255       , -0.813       ,        2457.66, 24.284   , 8.169    , 14.436   , 0.097    , 0.077    , 0.992    , -0.930       , 0.191        , 0.315        ,        2472.54, 24.955   , 6.826    , -10.743  , 0.636    , -0.759   , -0.135   , 0.676        , -0.703       , 0.219        ,         10.020, -3.252   , 27.802   , -9.771   , 0.794        , -0.117       , 0.597        ,          9.953, -19.130  , -2.473   , -28.427  , X
212.162512, -0.529       , 0.021        , -0.848       ,        2402.90, 16.226   , 12.645   , 23.500   , 0.446    , -0.509   , 0.737    , -0.683       , -0.088       , -0.725       ,        2389.14, 20.367   , 15.219   , 15.779   , 0.611    , -0.279   , 0.741    , -0.537       , -0.275       , -0.797       ,        2454.37, 25.291   , 10.183   , 16.226   , 0.094    , 0.070    , 0.993    , -0.929       , 0.204        , 0.310        ,        2508.32, 22.605   , 5.707    , -10.407  , 0.634    , -0.767   , -0.098   , 0.670        , -0.707       , 0.228        ,          9.913, -5.053   , 30.244   , -12.641  , 0.788        , -0.128       , 0.602        ,          9.799, -21.466  , -4.885   , -32.153  , X
212.163019, -0.531       , -0.008       , -0.847       ,        2393.97, 18.576   , 14.436   , 29.207   , 0.473    , -0.475   , 0.742    , -0.634       , -0.146       , -0.759       ,        2462.85, 21.150   , 20.367   , 17.233   , 0.587    , -0.276   , 0.761    , -0.523       , -0.268       , -0.809       ,        2443.51, 27.976   , 15.107   , 18.241   , 0.091    , 0.090    , 0.992    , -0.938       , 0.177        , 0.299        ,        2503.13, 26.522   , 7.050    , -9.288   , 0.635    , -0.761   , -0.133   , 0.671        , -0.714       , 0.199        ,          9.955, -4.901   , 28.733   , -16.473  , 0.802        , -0.111       , 0.588        ,          9.938, -21.069  , -8.168   , -31.924  , X
212.163133, -0.514       , 0.000        , -0.858       ,        2399.09, 14.660   , 13.988   , 30.438   , 0.441    , -0.495   , 0.749    , -0.637       , -0.128       , -0.760       ,        2407.17, 18.464   , 20.143   , 21.710   , 0.566    , -0.289   , 0.772    , -0.503       , -0.290       , -0.814       ,        2463.81, 25.515   , 16.338   , 16.226   , 0.088    , 0.089    , 0.992    , -0.939       , 0.183        , 0.291        ,        2470.10, 27.417   , 8.057    , -6.043   , 0.640    , -0.762   , -0.098   , 0.673        , -0.711       , 0.204        ,          9.933, -5.527   , 25.527   , -17.160  , 0.819        , -0.109       , 0.564        ,         10.069, -19.908  , -9.847   , -29.481  , X
