0.003437,BNO0_UnitAccX,BNO0_UnitAccY,BNO0_UnitAccZ,BNO0_RawAccMag,BNO0_GyrX,BNO0_GyrY,BNO0_GyrZ,BNO0_MagX,BNO0_MagY,BNO0_MagZ,BNO1_UnitAccX,BNO1_UnitAccY,BNO1_UnitAccZ,BNO1_RawAccMag,BNO1_GyrX,BNO1_GyrY,BNO1_GyrZ,BNO1_MagX,BNO1_MagY,BNO1_MagZ,BNO2_UnitAccX,BNO2_UnitAccY,BNO2_UnitAccZ,BNO2_RawAccMag,BNO2_GyrX,BNO2_GyrY,BNO2_GyrZ,BNO2_MagX,BNO2_MagY,BNO2_MagZ,BNO3_UnitAccX,BNO3_UnitAccY,BNO3_UnitAccZ,BNO3_RawAccMag,BNO3_GyrX,BNO3_GyrY,BNO3_GyrZ,BNO3_MagX,BNO3_MagY,BNO3_MagZ,MPU0_UnitAccX,MPU0_UnitAccY,MPU0_UnitAccZ,MPU0_RawAccMag,MPU0_GyrX,MPU0_GyrY,MPU0_GyrZ,MPU1_UnitAccX,MPU1_UnitAccY,MPU1_UnitAccZ,MPU1_RawAccMag,MPU1_GyrX,MPU1_GyrY,MPU1_GyrZ,none
0.502024,0.387,-0.134,-0.912,2739.73,-6.043,19.248,-2.686,-0.146,0.864,0.482,0.469,-0.260,-0.844,2545.62,-4.252,9.400,-1.902,-0.204,0.784,0.586,0.238,-0.409,-0.881,2517.78,-0.560,4.141,-1.007,-0.524,0.388,0.758,-0.253,0.381,-0.889,2490.35,2.574,1.119,0.671,0.216,0.399,0.891,0.247,0.143,0.958,10.993,5.023,3.649,0.031,0.694,0.290,0.659,10.059,2.321,-7.374,-6.198,none
0.503566,0.390,-0.135,-0.911,2720.59,-0.224,5.819,-1.007,-0.144,0.859,0.490,0.472,-0.272,-0.839,2655.54,-0.112,3.357,-1.119,-0.204,0.789,0.580,0.238,-0.434,-0.869,2554.35,1.567,3.021,-1.455,-0.504,0.353,0.789,-0.246,0.361,-0.900,2516.86,3.469,1.567,-0.224,0.214,0.404,0.889,0.234,0.140,0.962,10.941,5.053,4.550,-0.046,0.677,0.294,0.674,10.026,5.267,-9.221,-6.229,none
0.503663,0.391,-0.173,-0.904,2461.77,-0.224,0.560,-2.574,-0.170,0.876,0.452,0.469,-0.276,-0.839,2503.06,-1.119,-2.126,0.224,-0.183,0.776,0.603,0.238,-0.427,-0.872,2598.52,2.014,2.126,-1.343,-0.475,0.372,0.798,-0.251,0.346,-0.904,2514.58,1.567,0.448,-1.455,0.211,0.404,0.890,0.230,0.142,0.963,10.939,5.756,0.336,0.870,0.662,0.301,0.686,9.964,9.832,-12.824,-8.137,none
0.519115,0.389,-0.184,-0.903,2475.09,-1.343,5.819,-5.707,-0.160,0.852,0.499,0.462,-0.310,-0.831,2456.68,-0.783,-1.007,-2.910,-0.218,0.766,0.605,0.225,-0.442,-0.868,2532.32,0.448,-3.021,-0.560,-0.454,0.405,0.794,-0.253,0.353,-0.901,2491.90,-2.350,1.007,-1.343,0.209,0.407,0.889,0.243,0.138,0.960,10.975,5.878,-6.565,2.885,0.675,0.298,0.676,10.267,9.115,-11.542,-7.313,none
0.541307,0.378,-0.224,-0.898,2519.42,-1.902,5.707,-3.021,-0.163,0.831,0.531,0.454,-0.315,-0.833,2413.85,-2.462,2.798,-0.783,-0.183,0.778,0.601,0.213,-0.425,-0.880,2445.37,-2.574,-1.343,0.336,-0.491,0.419,0.764,-0.265,0.385,-0.884,2483.58,-3.917,0.895,0.560,0.203,0.419,0.885,0.249,0.134,0.959,10.995,6.015,-3.313,0.901,0.687,0.303,0.660,10.472,2.885,-10.809,-2.824,none
0.564631,0.388,-0.143,-0.910,2506.48,-2.126,6.379,0.000,-0.152,0.876,0.457,0.461,-0.253,-0.851,2466.66,-2.686,5.483,-0.560,-0.203,0.778,0.594,0.219,-0.425,-0.878,2468.67,-3.021,0.000,-0.895,-0.488,0.374,0.788,-0.253,0.378,-0.891,2531.89,0.448,1.902,1.455,0.205,0.410,0.889,0.248,0.141,0.958,10.956,6.626,-0.748,-1.405,0.681,0.315,0.660,10.139,-1.802,-4.855,-1.756,none
0.586239,0.394,-0.148,-0.907,2613.50,1.231,2.350,0.112,-0.155,0.863,0.481,0.476,-0.286,-0.832,2593.99,0.336,5.931,-3.021,-0.194,0.781,0.593,0.234,-0.433,-0.870,2514.87,0.671,2.350,-0.671,-0.464,0.382,0.800,-0.240,0.366,-0.899,2506.88,1.119,1.567,0.671,0.210,0.406,0.889,0.240,0.143,0.960,10.965,6.061,0.000,-1.359,0.676,0.317,0.666,10.098,-4.473,-2.794,-1.603,none
1.010303,0.393,-0.201,-0.897,2522.16,0.783,-1.119,0.112,-0.149,0.865,0.479,0.477,-0.290,-0.830,2626.72,0.671,1.902,-0.783,-0.194,0.787,0.585,0.233,-0.439,-0.867,2523.59,1.007,0.224,0.783,-0.466,0.387,0.796,-0.246,0.356,-0.901,2522.63,0.336,-0.336,-0.224,0.208,0.412,0.887,0.242,0.141,0.960,10.947,5.924,-0.092,-0.870,0.678,0.314,0.664,10.000,-4.534,-4.534,-1.374,none
1.010473,0.393,-0.146,-0.908,2449.84,-0.895,0.448,-0.448,-0.165,0.872,0.461,0.471,-0.286,-0.835,2455.94,0.336,-1.455,1.119,-0.182,0.780,0.599,0.237,-0.423,-0.874,2571.93,0.000,-0.895,1.231,-0.497,0.400,0.770,-0.252,0.360,-0.898,2498.13,-0.895,-0.895,-0.336,0.210,0.413,0.886,0.244,0.140,0.959,10.929,6.061,0.122,-0.931,0.679,0.313,0.664,10.036,-4.260,-5.511,-1.130,none
1.010587,0.397,-0.160,-0.904,2427.25,-0.224,2.798,-2.910,-0.162,0.837,0.523,0.471,-0.270,-0.840,2454.04,-0.112,0.783,-1.343,-0.199,0.783,0.590,0.230,-0.429,-0.874,2473.54,-0.560,-1.902,1.119,-0.494,0.395,0.774,-0.251,0.366,-0.896,2505.92,-1.679,-0.224,-0.336,0.206,0.414,0.887,0.241,0.144,0.960,10.946,6.076,0.626,-0.763,0.678,0.314,0.664,10.045,-4.855,-5.023,-0.794,none
